imageName,imageURL,VisType,NormalizedVC,Topics,SubTopics,rawUserComments,originalPhrases,originalSentiments,originalStems,originalStemPOS,objectWords,actionWords,humanCuratedPhrases,finalPhrases
VASTJ.870.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.870.4.png,Grid,0.48,Immediacy / Cognitive Load,Interpretive Difficulty,Ease of understanding,Ease of understanding,(+),ease; understand,NOUN; VERB,ease,understand,easy to interpret/read/understand,easy/hard to interpret
vis393.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis393.png,Grid,0.6,Data Density / Image Clutter; Immediacy / Cognitive Load,Processing Time & Effort; Element Quantity,"There are multiple components to this graphic. At first glance, there looks like there is a lot more to understand than the one on the right.",a lot more to understand; multiple components,(+); (+),lot; understand; multiple; component,NOUN; VERB; ADJ; NOUN,lot; component,understand,more to read/analyze/understand; multiple features/elements/graphs,more charts/points/lines/shapes/elements; take longer to interpret
VASTJ.1160.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1160.7.png,Grid,0.72,Data Density / Image Clutter; Immediacy / Cognitive Load,Element Quantity; Interpretive Difficulty,"1. I do not understand the picture 2. It looks complex 3.Even if i try to understand it, i feel it will take me some time 4.So many details on the orange highlight",So many details; I do not understand the picture,(+); (+),detail; understand; picture,NOUN; VERB; NOUN,detail; picture,understand,too many details/divisions; not interpretable/readable/understandable,easy/hard to interpret; more charts/points/lines/shapes/elements
InfoVisJ.449.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.449.8.png,Grid,0.94,"Data Density / Image Clutter; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Information Volume; Color Palette & Contrast; Semantic Clarity,Way more information provided. The images are smaller making it feel more full of stuff which can lead to it feeling confusing and complex to understand. The variety of colors is more than the other image.,Way more information; more full of stuff; variety of colors; confusing and complex to understand,(+); (+); (+); (+),way; information; stuff; variety; color; confuse; complex; understand,NOUN; NOUN; NOUN; NOUN; NOUN; ADJ; ADJ; VERB,way; information; stuff; variety; color,understand,more detailed/things; much/more data/info/info spread; color variety/arrangement/distribution; unclear meaning/confusing,color variety/shading; much/little data/info; unclear meaning/confusing
InfoVisJ.2082.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2082.3.png,Grid,0.78,"Data Density / Image Clutter; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Information Volume; Element Quantity; Dimensionality & Structure; Text Volume & Content; Annotations & Labels; Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty; Processing Time & Effort,"No colors, more factors to consider; This image just appears to have more variables. It appears to have a lot of fine detail with corresponding data that is rather complex.; Both of these images are a bit complex. The chosen one shows way more information at first look — the information is divided and there seem to be many elements to consider.; I believe that the image on the right is more complex because it includes more ink on the page, more writing, less color, and it is more organized.; the right side is a simple histogram like figure with labels and it is understandable by readin it; more informative, easy to understand",easy to understand; labels; histogram like figure; more organized; more ink on the page; more writing; less color; many elements; way more information; a lot of fine detail; more variables; No colors; more factors to consider,(-); (-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),easy; understand; label; histogram; like; figure; organic; ink; page; write; color; element; way; information; lot; fine; detail; variable; factor; consider,ADJ; VERB; NOUN; PROPN; ADP; NOUN; ADJ; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; ADJ; NOUN; NOUN; NOUN; VERB,label; histogram; figure; ink; page; writing; color; element; way; information; lot; detail; variable; factor,understand; consider,fine/layered details; more charts/points/lines/shapes/elements; more parameters/variables; much/more data/info/info spread; organized/structured; more texts/words; title/axis/label/descriptions; a specific technique; inadequate/few coloring; no color; easy to interpret/read/understand; read/analyze many figures/items,"2D/3D; amount of words/context/numbers; color variety/shading; domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret; inadequate/few coloring; labels/axes/legends; more charts/points/lines/shapes/elements; more parameters/variables; much/little data/info; read/analyze many figures/items"
VASTJ.320.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.320.9.png,Grid,0.8,"Color, Symbol, and Texture Details",Color Palette & Contrast,I didn't understand what all the colours represent.,didn't understand what the colors represent,(+),understand; color; represent,VERB; NOUN; VERB,color,understand; represent,unclear color meaning,color contrast/clarity
VisC.297.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.297.4.png,Grid,0.31,"Data Density / Image Clutter; Visual Encoding Clarity; Schema; Color, Symbol, and Texture Details",Element Quantity; Graphical Forms & Primitives; Dimensionality & Structure; Color Palette & Contrast,black and white; only one shape (a vertical live) and multiple copies of it. They are also on the same horizontal axis,multiple copies; on the same axis; one shape; black and white,(-); (-); (-); (-),multiple; copy; axis; shape; black; white,ADJ; NOUN; NOUN; NOUN; ADJ; ADJ,copy; axis; shape,,multiple features/elements/graphs; shape; value and graphic alignment; black-to-white/color gradient,2D/3D; color variety/shading; more charts/points/lines/shapes/elements; shapes and lines
InfoVisJ.935.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.935.6.png,Grid,0.45,"Color, Symbol, and Texture Details",Color Palette & Contrast,More colours,More colors,(+),color,NOUN,color,,color variety/arrangement/distribution,color variety/shading
InfoVisJ.935.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.935.9.png,Grid,0.46,Data Density / Image Clutter,Information Volume,neither is very complex; the other is blank,is blank,(-),blank,ADJ,,,little data/info,much/little data/info
visMost107.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost107.png,Grid,0.48,"Color, Symbol, and Texture Details",Color Palette & Contrast,contrast,contrast,(-),contrast,NOUN,contrast,,low color contrast/separation/segmentation,color contrast/clarity
InfoVisJ.963.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.963.7.png,Grid,0.51,Immediacy / Cognitive Load,Interpretive Difficulty,The right image is simple.,image is simple,(-),image; simple,NOUN; ADJ,image,,simple to interpret/read/understand,easy/hard to interpret
InfoVisJ.369.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.369.3.png,Grid,0.51,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",Visual Clutter & Overlap; Annotations & Labels; Color Palette & Contrast,"density of information, number of colors, number of items on the legend",density of information; number of colors; number of items on the legend,(-); (-); (-),density; information; number; color; item; legend,NOUN; NOUN; NOUN; NOUN; NOUN; NOUN,density; information; number; color; item; legend,,dense/cluttered data/info; number of legend items; distinguishable color variety/arrangement/distribution,distinguishable color variety/arrangement/distribution; labels/axes/legends; overlapping shapes/colors/lines
SciVisJ.807.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.807.5.png,Grid,0.52,Schema,Domain Familiarity,Right one is just a simple grid of squares,grid of squares,(-),grid; square,PROPN; NOUN,grid; square,,a specific technique,"domain-specific concepts (e.g., chemical, biology, map)"
SciVisJ.857.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.857.9.png,Grid,0.53,"Data Density / Image Clutter; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",Visual Clutter & Overlap; Element Quantity; Text Volume & Content; Domain Familiarity; Color Palette & Contrast,"The processing time chart is not as recognizable, especially at first glance with more numbers and colors. The graph has multiple data points going on. The right chart has a very weird color palette and it threw me off visually — it looks more busy and more complex than the map.",more busy; multiple data points; more numbers; not recognizable; more colors; weird color palette,(+); (+); (+); (+); (+); (+),busy; multiple; datum; point; number; recognizable; color; weird; palette,ADJ; ADJ; NOUN; NOUN; NOUN; ADJ; NOUN; ADJ; PROPN,datum; point; number; color; palette,,dense/cluttered layout; multiple features/elements/graphs; more numbers; unfamiliar concepts/patterns; color variety/arrangement/distribution; unclear color meaning,"amount of words/context/numbers; color contrast/clarity; color variety/shading; domain-specific concepts (e.g., chemical, biology, map); more charts/points/lines/shapes/elements; overlapping shapes/colors/lines"
SciVisJ.891.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.891.2.png,Grid,0.53,"Color, Symbol, and Texture Details",Color Palette & Contrast,Color Variability and Saturation,Color saturation; Color variability,(+); (+),color; saturation; variable,NOUN; NOUN; NOUN,color; saturation; variability,,color saturation; color variety/arrangement/distribution,color variety/shading
VASTJ.51.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.51.8.png,Grid,0.53,Data Density / Image Clutter; Semantics / Text Legibility,Information Volume; Annotations & Labels,"3 aspects, color, x-position and y-position is too much variables",3 aspects; too much variables; x-position; y-position,(+); (+); (+); (+),aspect; variable; position,NOUN; NOUN; NOUN,aspect; variable; position,,more parameters/variables; title/axis/label/descriptions,labels/axes/legends; more parameters/variables
VASTJ.120.3(6).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.120.3(6).png,Grid,0.54,"Color, Symbol, and Texture Details",Color Palette & Contrast,just a colour scale,color scale,(+),color; scale,NOUN; NOUN,color; scale,,color scale/scheme,color variety/shading
InfoVisJ.967.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.967.6.png,Grid,0.57,Data Density / Image Clutter,Information Volume,Image 1 has no detail.,no detail,(+),detail,NOUN,detail,,no detail,much/little data/info
InfoVisJ.2023.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2023.3.png,Grid,0.57,Schema,Domain Familiarity,It gave information in a technical way.,information in technical way,(+),information; technical; way,NOUN; ADJ; NOUN,information; way,,technical encoding,"domain-specific concepts (e.g., chemical, biology, map)"
VASTJ.1139.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1139.4.png,Grid,0.62,"Data Density / Image Clutter; Color, Symbol, and Texture Details; Aesthetics Uncertainty",Visual Clutter & Overlap; Color Palette & Contrast; Visual Disorganization,General messier look; More colors; Higher contrast; Less attractive to look at,messy; Higher contrast; More colors; Less attractive,(+); (+); (+); (+),messy; high; contrast; color; attractive,NOUN; ADJ; NOUN; NOUN; ADJ,messy; contrast; color,,messy/mixed up/noisy/intermingled elements; color variety/arrangement/distribution; distinguishable/full/highly contrast color uses; less attractive,color variety/shading; distinguishable/full/highly contrast color uses; distracting/confusing/unclear; overlapping shapes/colors/lines
InfoVisJ.522.15.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.522.15.png,Grid,0.64,Data Density / Image Clutter; Immediacy / Cognitive Load,Element Quantity; Interpretive Difficulty,appears to have a lot of data points; unclear what the differences are between the four different matrices and snippets; the quadrants appear to provide slightly more detailed information,a lot of data points; unclear what the differences are,(+); (+),lot; datum; point; unclear; differ,NOUN; NOUN; NOUN; ADJ; NOUN,lot; datum; point; difference,,more charts/points/lines/shapes/elements; hard to interpret/read/understand,easy/hard to interpret; more charts/points/lines/shapes/elements
InfoVisJ.459.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.459.2.png,Grid,0.65,Immediacy / Cognitive Load,Processing Time & Effort,The complexity here is the way the image is shown and the need of focus it requires,need of focus,(+),need; focus,NOUN; NOUN,need; focus,,attention/squinting to understand,take longer to interpret
VASTJ.111.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.111.8.png,Grid,0.68,"Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",Annotations & Labels; Domain Familiarity; Color Palette & Contrast,"1. axis labelling
2. color differences
3. the grid",axis labeling; color differences; grid,(+); (+); (+),axis; label; color; differ; grid,NOUN; NOUN; NOUN; NOUN; NOUN,axis; labeling; color; difference; grid,,title/axis/label/descriptions; a specific technique; color variety/arrangement/distribution,"color variety/shading; domain-specific concepts (e.g., chemical, biology, map); labels/axes/legends"
SciVisJ.1005.12.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.1005.12.png,Grid,0.7,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",Information Volume; Element Quantity; Text Volume & Content; Color Palette & Contrast,more unique contrasts more lines more words smaller details,more lines; smaller details; more words; more unique contrasts,(+); (+); (+); (+),line; small; detail; word; unique; contrast,NOUN; ADJ; NOUN; NOUN; ADJ; NOUN,line; detail; word; contrast,,fine/layered details; more charts/points/lines/shapes/elements; more texts/words; more contrast,amount of words/context/numbers; color contrast/clarity; more charts/points/lines/shapes/elements; much/little data/info
InfoVisJ.464.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.464.11.png,Grid,0.7,Data Density / Image Clutter; Semantics / Text Legibility,Element Quantity; Text Volume & Content,Words Amount of subjects,Amount of subjects; Words,(+); (+),subject; word,NOUN; NOUN,subject; word,,too many subjects; word/text/sentence,amount of words/context/numbers; more charts/points/lines/shapes/elements
InfoVisJ.451.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.451.5.png,Grid,0.71,Visual Encoding Clarity,Graphical Forms & Primitives,more details in terms of information more shapes of different size Thick and thinness,Thick and thinness; more shapes of different size,(+); (+),thick; shape; differ; size,ADJ; NOUN; ADJ; NOUN,shape; size,,line thickness variation; shape size variation,shapes and lines
SciVisJ.700.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.700.11.png,Grid,0.72,"Semantics / Text Legibility; Color, Symbol, and Texture Details",Text Volume & Content; Color Palette & Contrast,multiple shades of blue used; a lot of text,a lot of text; multiple shades of blue,(+); (+),lot; text; multiple; shade; blue,NOUN; NOUN; ADJ; NOUN; ADJ,lot; text; shade,,amount of words/context/numbers; color shading,amount of words/context/numbers; color variety/shading
VASTC.187.3(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.187.3(2).png,Grid,0.73,Data Density / Image Clutter,Visual Clutter & Overlap,there is a lot of information to take in,a lot of information to take in,(+),lot; information,NOUN; NOUN,lot; information,,information overload,overlapping shapes/colors/lines
VASTC.1.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.1.8.png,Grid,0.73,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",Information Volume; Graphical Forms & Primitives; Text Volume & Content; Color Palette & Contrast,"The one on the right has a lot of information, text, boxes and colors",a lot of information; text; boxes; colors,(+); (+); (+); (+),lot; information; text; box; color,NOUN; NOUN; NOUN; NOUN; NOUN,lot; information; text; box; color,,much/more data/info/info spread; shapes; word/text/sentence; unclear colormaps,amount of words/context/numbers; color contrast/clarity; much/little data/info; shapes and lines
SciVisC.25.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisC.25.4.png,Grid,0.77,Data Density / Image Clutter; Immediacy / Cognitive Load,Information Volume; Interpretive Difficulty,More nuances; More details that don't seem to be easily decipherable,More details; More nuances; not easily decipherable,(+); (+); (+),detail; nuance; easily; decipherable,NOUN; NOUN; ADV; ADJ,detail; nuance,,more detailed/things; more nuance information; hard to interpret/read/understand/differentiate,easy/hard to interpret; much/little data/info
VASTJ.270.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.270.11.png,Grid,0.78,"Data Density / Image Clutter; Color, Symbol, and Texture Details",Information Volume; Color Palette & Contrast,-number of information -color contrast,number of information; color contrast,(+); (-),number; information; color; contrast,NOUN; NOUN; PROPN; NOUN,number; information; color; contrast,,much/more data/info/info spread; low color contrast/separation/segmentation,color contrast/clarity; much/little data/info
VASTC.123.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.123.1.png,Grid,0.81,"Data Density / Image Clutter; Color, Symbol, and Texture Details",Visual Clutter & Overlap; Color Palette & Contrast,"noisy, white color gives an illusion of a negative space",noisy; illusion of a negative space; white color,(+); (+); (+),noisy; illusion; negative; space; white; color,ADJ; NOUN; ADJ; NOUN; ADJ; NOUN,illusion; space; color,,messy/mixed up/noisy/intermingled elements; negative space; white color on black background,color variety/shading; overlapping shapes/colors/lines
VASTC.115.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.115.2.png,Grid,0.82,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",Element Quantity; Annotations & Labels; Color Palette & Contrast,"- different color codes
- titles for all points of data- various points of data",various points of data; different color codes; titles,(+); (+); (+),point; datum; differ; color; code; title,NOUN; NOUN; ADJ; NOUN; NOUN; NOUN,point; datum; color; code; title,,more charts/points/lines/shapes/elements; title/axis/label/descriptions; unclear colormaps,color contrast/clarity; labels/axes/legends; more charts/points/lines/shapes/elements
vis734.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis734.png,Grid,0.84,"Data Density / Image Clutter; Color, Symbol, and Texture Details",Element Quantity; Color Palette & Contrast,too many points;  black background,too many points; black background,(+); (+),point; black; background,NOUN; ADJ; NOUN,point; background,,more charts/points/lines/shapes/elements; white/black background / other background,more charts/points/lines/shapes/elements; white/black background / other background
SciVisJ.1005.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.1005.1.png,Grid,0.87,"Data Density / Image Clutter; Color, Symbol, and Texture Details; Aesthetics Uncertainty",Information Volume; Visual Disorganization; Color Palette & Contrast,Too dark Nothing visible to check. No data or indication of what we are checking.,no data; nothing visible; Too dark,(+); (+); (+),datum; visible; dark,NOUN; ADJ; ADV,datum,,no data; nothing visible; unclear coloring,color contrast/clarity; distracting/confusing/unclear; much/little data/info
InfoVisC.173.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.173.9.png,Grid,0.91,"Data Density / Image Clutter; Schema; Color, Symbol, and Texture Details",Information Volume; Domain Familiarity; Color Palette & Contrast,"variety and boldness of colours; Even if I don't understand the image on the right, I still can think it's about hearthquake or something similar. Maybe the fact that there is a title helped a little.",variety and boldness of colors; there is little; about earthquake,(+); (-); (-),variety; bold; color; little; earthquake,NOUN; NOUN; NOUN; ADJ; NOUN,variety; boldness; color; earthquake,,"little data/info; domain-specific concepts (e.g., chemical, biology, map); color variety/arrangement/distribution","color variety/shading; domain-specific concepts (e.g., chemical, biology, map); much/little data/info"
VASTC.115.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.115.5.png,Grid,0.91,Data Density / Image Clutter,Element Quantity,"Multiple images, shapes, colours, global, macro",Multiple images; Multiple shapes,(+); (+),multiple; image; shape,ADJ; NOUN; NOUN,image; shape,,multiple features/elements/graphs; multiple points/lines/shapes/elements,more charts/points/lines/shapes/elements
SciVisJ.822.18.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.822.18.png,Grid,0.57,Semantics / Text Legibility; Immediacy / Cognitive Load,Typography & Readability; Interpretive Difficulty,,Comprehensibility; Readability,(-); (+),comprehension; readable,NOUN; NOUN,comprehensibility; readability,,readability; easy to interpret/read/understand,easy/hard to interpret; word rotation/small font size
whoB09_1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoB09_1.png,Line,0.49,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Element Quantity; Information Volume; Text Volume & Content; Annotations & Labels; Color Palette & Contrast; Semantic Clarity,"more numbers; seemingly more lines of data; it has more elements, different axes, colors dont carry any meaning",more elements; different axes; colors dont carry any meaning; Lots of variables; Large numbers; Different colors,(+); (+); (+); (+); (+); (+),element; differ; axis; color; not; carry; mean; lot; variable; large; number,NOUN; ADJ; NOUN; NOUN; PART; VERB; NOUN; NOUN; NOUN; ADJ; NOUN,element; axis; color; meaning; lot; variable; number,carry,more charts/points/lines/shapes/elements; more parameters/variables; amount of words/context/numbers; title/axis/label/descriptions; color variety/arrangement/distribution; unclear meaning/confusing,amount of words/context/numbers; color variety/shading; labels/axes/legends; more charts/points/lines/shapes/elements; more parameters/variables; unclear meaning/confusing
v490_n7420_13_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v490_n7420_13_f4.png,Line,0.58,"Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",Graphical Forms & Primitives; Annotations & Labels; Color Palette & Contrast,"Can see the line movement easier, descriptions are eye catching because of color formats.",Can see line movement; descriptions are eye catching; color formats,(+); (+); (+),line; movement; description; eye; catch; color; format,NOUN; NOUN; NOUN; NOUN; VERB; NOUN; NOUN,line; movement; description; eye; color; format,catch,line movement; eye-catching description; unclear colormaps,color contrast/clarity; labels/axes/legends; shapes and lines
v484_n7393_1_f6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v484_n7393_1_f6.png,Line,0.41,"Schema; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",Domain Familiarity; Color Palette & Contrast; Visual Disorganization; Interpretive Difficulty,Confusing to understand the data points if you are not familiar with this graph. The points are very spread out. The color scheme makes it hard on the eyes compared to the one with brown. It was also difficult to understand how to view the information on screen and how it compares.,not familiar; color scheme hard on eyes; Confusing to understand data points; difficult to understand,(+); (+); (+); (+),familiar; color; scheme; hard; eye; confuse; understand; data; point; difficult,ADJ; NOUN; NOUN; ADV; NOUN; VERB; VERB; NOUN; NOUN; ADJ,color; scheme; eye; data; point,confuse; understand,unfamiliar concepts/patterns; color scale/scheme; distracting/confusing/unclear; hard to interpret/read/understand,"color variety/shading; distracting/confusing/unclear; domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret"
VisC.199.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.199.5.png,Line,0.26,Immediacy / Cognitive Load,Interpretive Difficulty,"more easily understood, less time consuming, make sense.",less time consuming; make sense.; more easily understood,(-); ?; (-),time; consume; sense; easily; understand,NOUN; VERB; NOUN; ADV; VERB,time; sense,consume; understand,easy to interpret/read/understand; more interpretable/readable/understandable,easy/hard to interpret
InfoVisJ.1247.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1247.10.png,Line,0.47,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Element Quantity; Visual Clutter & Overlap; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty,"1) It's difficult to understand this diagram compared to the right because Sw & SL are crossing each other; image that is more visually complex contains more elements of information in different formats including text, numbers, mathematical formulae as well as the coloured graphic chart; the plot is particularly non-complex as it is just a line graph, one of the simplest visualisation tools.","crossing each other; difficult to understand diagram; more elements of information; text, numbers, mathematical formulae; colored graphic chart",(+); (+); (+); (+); (+),cross; difficult; understand; diagram; element; information; text; number; mathematical; formula; color; graphic; chart,VERB; ADJ; VERB; NOUN; NOUN; NOUN; NOUN; NOUN; ADJ; NOUN; VERB; ADJ; NOUN,diagram; element; information; text; number; formulae; chart,cross; understand; color,more charts/points/lines/shapes/elements; overlapping shapes/colors/lines; lack of/not enough axis labels/legend/annotations/context; clear colored bars/charts; hard to interpret/read/understand,color variety/shading; easy/hard to interpret; labels/axes/legends; more charts/points/lines/shapes/elements; overlapping shapes/colors/lines
VisC.163.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.163.2.png,Line,0.55,Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Immediacy / Cognitive Load,Graphical Forms & Primitives; Information Volume; Annotations & Labels; Semantic Clarity,there are no details to it; it is just some curved lines but no legend to describe what's going on which makes me confused,curved lines; no detail; no legend; makes me confused,(+); (+); (+); (+),curve; line; detail; legend; make; confuse,VERB; NOUN; NOUN; NOUN; VERB; VERB,line; detail; legend,curve; make; confuse,curved lines; no detail; lack of/not enough axis labels/legend/annotations/context; unclear meaning/confusing,labels/axes/legends; much/little data/info; shapes and lines; unclear meaning/confusing
wsj371.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj371.png,Line,0.41,"Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Graphical Forms & Primitives; Annotations & Labels; Domain Familiarity; Text Volume & Content; Color Palette & Contrast; Interpretive Difficulty; Processing Time & Effort,"The picture on the left is pretty self-explanatory because there's a title and captions or text that give me the necessary context to understand what it is about.; 1. Move information to process overall; 2. Involves numbers; 3. Involves words/sentences; 4. Involves colors.; It conveys more information and would take me longer to understand what is informing rather than the one on the right. Also, is it using 2lines to describe differences, and there is more variability on the orange one than the right one, therefore would take me longer to get each piece of information.; - choice of colors - size variations; simplicity clarity readability information",size variations; choice of colors; 2 lines to describe differences; more variability; take longer to understand; Involves words/sentences; involves numbers; Involves colors; captions; necessary context; title; pretty self-explanatory,(+); (+); (+); (+); (+); (+); (+); (+); (-); (-); (-); (-),size; variation; choice; color; line; describe; differ; variable; long; understand; involve; word; sentence; number; caption; necessary; context; title; pretty; self; explanatory,NOUN; NOUN; NOUN; NOUN; NOUN; VERB; NOUN; NOUN; ADV; VERB; VERB; NOUN; NOUN; NOUN; NOUN; ADJ; NOUN; NOUN; ADV; NOUN; ADJ,size; variation; choice; color; line; difference; variability; word; sentence; number; caption; context; title; self,describe; understand; involve,shape variation; shapes and lines; size variation; -; captions; context; involves numbers; title/axis/label/descriptions; color variety/arrangement/distribution; unclear colormaps; easy to interpret/read/understand; take longer to interpret,"amount of words/context/numbers; color contrast/clarity; color variety/shading; domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret; labels/axes/legends; shape variation; shapes and lines; take longer to interpret"
VisC.375.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.375.5.png,Line,0.74,Visual Encoding Clarity; Immediacy / Cognitive Load,Graphical Forms & Primitives; Interpretive Difficulty; Semantic Clarity,"I found them equally difficult. I went with number 1 because although it technically explained which colour meant what, I still don't have a clue on what it is about. In some cases the lines cannot be distinguished either, so I struggled to read it.",lines cannot be distinguished; I struggled to read it; no clue on what it is about,(+); (+); (+),line; distinguish; struggle; read; clue,NOUN; VERB; VERB; VERB; NOUN,line; clue,distinguish; struggle; read,indistinguishable/unintuitive lines; struggled to read; unclear meaning/confusing,easy/hard to interpret; shapes and lines; unclear meaning/confusing
whoQ48_6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoQ48_6.png,Line,0.3,Immediacy / Cognitive Load,Interpretive Difficulty,the graphic is pretty self explanatory,self explanatory,(-),self; explanatory,NOUN; VERB,self,explanatory,easy to interpret/read/understand,easy/hard to interpret
economist_daily_chart_118.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_118.png,Line,0.5,Schema; Immediacy / Cognitive Load,Domain Familiarity; Interpretive Difficulty,The tendencies are easy to follow.  more familiarized with this type of charts,familiarized with this type of charts; easy to follow,(-); (-),familiar; type; chart; easy; follow,VERB; NOUN; NOUN; ADJ; VERB,type; chart,familiarize; follow,familiar representation; easy to focus/follow,"domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret"
InfoVisC.103.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.103.9.png,Line,0.46,Immediacy / Cognitive Load,Interpretive Difficulty,The spikes on the chart are difficult to follow. The lack of information doesn't provide context to follow,difficult to follow,(+),difficult; follow,ADJ; VERB,,follow,hard to focus/follow,easy/hard to interpret
