imageName,imageURL,VisType,Topics,humanCuratedPhrases,SubTopics
VisC.495.10(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.495.10(1).png,Cont.-ColorPatn,"Color, Symbol, and Texture Details",separate values by color to show differences,Color Palette & Contrast
InfoVisJ.1558.11(6).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1558.11(6).png,Glyph,Visual Encoding Clarity; Semantics / Text Legibility; Schema,more uniform design; no interaction; shapes and lines,Dimensionality & Structure; Annotations & Labels; Graphical Forms & Primitives
VisJ.1949.13.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1949.13.png,Glyph,"Data Density / Image Clutter; Color, Symbol, and Texture Details",more charts/points/lines/shapes/elements; color variety/arrangement/distribution; unclear coloring,Element Quantity; Color Palette & Contrast
vis393.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis393.png,Grid,Data Density / Image Clutter; Immediacy / Cognitive Load,more to read/analyze/understand; multiple features/elements/graphs,Processing Time & Effort; Element Quantity
VASTJ.1448.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1448.5.png,Node-link,Data Density / Image Clutter; Semantics / Text Legibility,more charts/points/lines/shapes/elements; much/more data/info/info spread; word/text/sentence,Element Quantity; Information Volume; Text Volume & Content
InfoVisJ.349.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.349.8.png,Node-link,Semantics / Text Legibility; Immediacy / Cognitive Load,lack of/not enough axis labels/legend/annotations/context; hard to interpret/read/understand; hard to see/tell/visualize; unclear meaning/confusing,Annotations & Labels; Interpretive Difficulty; Semantic Clarity
InfoVisJ.621.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.621.8.png,Text,Semantics / Text Legibility; Schema; Immediacy / Cognitive Load,"word/text/sentence; domain-specific concepts (e.g., chemical, biology, map); familiar representation; easy to interpret/read/understand",Text Volume & Content; Domain Familiarity; Interpretive Difficulty
InfoVisJ.621.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.621.3.png,Text,Semantics / Text Legibility,more texts/words; word rotation/small font size,Text Volume & Content; Typography & Readability
visMost325.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost325.png,Area,"Data Density / Image Clutter; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","more detailed/things; small and simple; word rotation/small font size; domain-specific concepts (e.g., chemical, biology, map); color details; unclear coloring; more difficult to interpret/read/understand/differentiate",Information Volume; Typography & Readability; Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty
InfoVisJ.1558.9(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1558.9(2).png,Glyph,Visual Encoding Clarity; Aesthetics Uncertainty; Immediacy / Cognitive Load,shape variety; irregular; more difficult to interpret/read/understand/differentiate,Graphical Forms & Primitives; Visual Disorganization; Interpretive Difficulty
VisJ.1949.11(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1949.11(2).png,Glyph,Schema,abstract shapes or colors,Abstraction Level
VASTJ.1764.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1764.2.png,Grid,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",color shading; not interpretable/readable/understandable,Color Palette & Contrast; Interpretive Difficulty
SciVisJ.1580.11(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.1580.11(2).png,Point,Visual Encoding Clarity; Schema; Immediacy / Cognitive Load,organized/structured; bars as individual lines; easy to interpret/read/understand,Dimensionality & Structure; Graphical Forms & Primitives; Interpretive Difficulty
InfoVisJ.2412.17(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2412.17(2).png,Text,Immediacy / Cognitive Load,more reading/interpretation/understanding,Processing Time & Effort
InfoVisJ.2556.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2556.8.png,Text,Data Density / Image Clutter; Semantics / Text Legibility; Schema; Immediacy / Cognitive Load,"cluttered labels/annotations; title/axis/label/descriptions; domain-specific concepts (e.g., chemical, biology, map); easy to interpret/read/understand",Visual Clutter & Overlap; Annotations & Labels; Domain Familiarity; Interpretive Difficulty
VASTJ.220.1(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.220.1(2).png,Text,"Semantics / Text Legibility; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",different font/word sizes/structure; different word meaning; color variety/arrangement/distribution; less attractive,Typography & Readability; Semantic Clarity; Color Palette & Contrast; Visual Disorganization
wsj299.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj299.png,Bar,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",more colors; more to read/analyze/understand,Color Palette & Contrast; Processing Time & Effort
v483_n7391_8_f5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v483_n7391_8_f5.png,Cont.-ColorPatn,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load","more charts/points/lines/shapes/elements; more detailed/things; much/more data/info/info spread; multiple features/elements/graphs; organized/structured; curved lines; indistinguishable/unintuitive lines; ordered; single variable; more axes; more numbers; title/axis/label/descriptions; word/text/sentence; a specific technique; a specific technique, e.g., bar, pie, circle; domain-specific concepts (e.g., chemical, biology, map); unfamiliar concepts/patterns; color variety/arrangement/distribution; colored surface; lack of color contrast / hard to distinguish colors; separate color scales; visually striking; easy to interpret/read/understand; hard to interpret/read/understand/differentiate; more difficult to compare/discern/distinguish; more difficult to interpret/read/understand/differentiate; not interpretable/readable/understandable; require specialized knowledge","Element Quantity; Information Volume; Dimensionality & Structure; Graphical Forms & Primitives; Position, Scale & Organization; Text Volume & Content; Annotations & Labels; Domain Familiarity; Color Palette & Contrast; Visual Disorganization; Interpretive Difficulty; Processing Time & Effort"
VisJ.1595.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1595.7.png,Glyph,"Visual Encoding Clarity; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",categorized shapes; unable to sort; unclear colormaps; not interpretable/readable/understandable,Graphical Forms & Primitives; Visual Disorganization; Color Palette & Contrast; Interpretive Difficulty
VASTJ.1160.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1160.6.png,Grid,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",dense points/lines/shapes/elements; amount of words/context/numbers; low color contrast/separation/segmentation,Element Quantity; Text Volume & Content; Color Palette & Contrast
VASTJ.1139.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1139.4.png,Grid,"Data Density / Image Clutter; Color, Symbol, and Texture Details; Aesthetics Uncertainty",messy/mixed up/noisy/intermingled elements; color variety/arrangement/distribution; distinguishable/full/highly contrast color uses; less attractive,Visual Clutter & Overlap; Color Palette & Contrast; Visual Disorganization
InfoVisJ.459.15.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.459.15.png,Point,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",inadequate/few coloring; not interpretable/readable/understandable,Color Palette & Contrast; Interpretive Difficulty
InfoVisJ.1169.5(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1169.5(2).png,Text,Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility,more charts/points/lines/shapes/elements; indistinguishable/unintuitive lines; word/text/sentence,Element Quantity; Graphical Forms & Primitives; Text Volume & Content
VASTC.183.14(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.183.14(1).png,Text,Schema,recognizable objects,Domain Familiarity
CiteRivers5(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/CiteRivers5(1).png,Text,"Color, Symbol, and Texture Details",low color contrast/separation/segmentation,Color Palette & Contrast
wsj21.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj21.png,Area,Visual Encoding Clarity; Immediacy / Cognitive Load,several elements; easier to interpret/read/understand; easier to process/visualize,Graphical Forms & Primitives; Interpretive Difficulty
VASTC.107.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.107.10.png,Area,"Data Density / Image Clutter; Schema; Color, Symbol, and Texture Details",more detailed/things; drawing style; unclear colormaps,Information Volume; Domain Familiarity; Color Palette & Contrast
InfoVisC.211.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.211.8.png,Area,"Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details","clear text arrangement/density; explanatory legend; domain-specific concepts (e.g., chemical, biology, map); bright colors; color variety/arrangement/distribution",Typography & Readability; Annotations & Labels; Domain Familiarity; Color Palette & Contrast
vis718.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis718.png,Area,"Color, Symbol, and Texture Details",unclear colormaps,Color Palette & Contrast
VisC.433.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.433.1.png,Cont.-ColorPatn,"Data Density / Image Clutter; Color, Symbol, and Texture Details",more regions/space; much/more data/info/info spread; color variety/arrangement/distribution; more pixels,Visual Clutter & Overlap; Information Volume; Color Palette & Contrast; Element Quantity
VisC.175.1(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.175.1(3).png,Cont.-ColorPatn,"Color, Symbol, and Texture Details",color variety/arrangement/distribution,Color Palette & Contrast
SciVisJ.975.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.975.7.png,Cont.-ColorPatn,Aesthetics Uncertainty,distracting/confusing/unclear,Visual Disorganization
VisJ.1949.18.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1949.18.png,Glyph,"Visual Encoding Clarity; Schema; Color, Symbol, and Texture Details",image location; overall shape; color variety/arrangement/distribution,Dimensionality & Structure; Graphical Forms & Primitives; Color Palette & Contrast
InfoVisJ.349.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.349.1.png,Node-link,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",dense points/lines/shapes/elements; overlapping shapes/colors/lines; lines; random-like movement; random-like shapes; shapes and lines; lack of/not enough axis labels/legend/annotations/context; text hard to read; monochrome; unclear colormaps; easy to focus/follow; unclear meaning/confusing,Element Quantity; Visual Clutter & Overlap; Graphical Forms & Primitives; Visual Disorganization; Annotations & Labels; Typography & Readability; Color Palette & Contrast; Interpretive Difficulty; Semantic Clarity
VASTJ.1407.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1407.9.png,Node-link,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",more charts/points/lines/shapes/elements; overlapping shapes/colors/lines; too many sections; lines and scales; small and simple; text; color shading,Element Quantity; Visual Clutter & Overlap; Graphical Forms & Primitives; Typography & Readability; Text Volume & Content; Color Palette & Contrast
vis639.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis639.png,Point,"Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",unclear shape meaning; color variety/arrangement/distribution; looks random/messy/lack structure,Semantic Clarity; Color Palette & Contrast; Visual Disorganization
v485_n7396_14_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v485_n7396_14_f4.png,Point,Data Density / Image Clutter; Visual Encoding Clarity; Immediacy / Cognitive Load,fine/layered details; precision of aspect; more intricate; more to read/analyze/understand,Information Volume; Encoding Interpretability; Interpretive Difficulty; Processing Time & Effort
InfoVisJ.621.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.621.9.png,Text,Data Density / Image Clutter,little data/info,Information Volume
InfoVisJ.2546.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2546.1.png,Text,Data Density / Image Clutter; Semantics / Text Legibility,too many details/divisions; different font/word sizes/structure; more texts/words,Element Quantity; Typography & Readability; Text Volume & Content
visMost777.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost777.png,Area,"Schema; Color, Symbol, and Texture Details",2D/3D; unfamiliar concepts/patterns; unclear color meaning,Dimensionality & Structure; Domain Familiarity; Color Palette & Contrast
VASTJ.91.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.91.6.png,Area,Semantics / Text Legibility; Immediacy / Cognitive Load,clear text/scale/information; unclear meaning/confusing,Annotations & Labels; Semantic Clarity
vis230.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis230.png,Bar,Immediacy / Cognitive Load,not interpretable/readable/understandable,Interpretive Difficulty
SciVisJ.857.8(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.857.8(3).png,Cont.-ColorPatn,"Schema; Color, Symbol, and Texture Details","domain-specific concepts (e.g., chemical, biology, map); unclear colormaps",Domain Familiarity; Color Palette & Contrast
VisJ.1329.1(4).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1329.1(4).png,Glyph,Immediacy / Cognitive Load,unclear movement; unclear shape meaning,Semantic Clarity
VisJ.1949.4(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1949.4(3).png,Glyph,Immediacy / Cognitive Load,more difficult to interpret/read/understand/differentiate,Interpretive Difficulty
VisC.249.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.249.6.png,Glyph,Data Density / Image Clutter,more charts/points/lines/shapes/elements,Element Quantity
VASTC.115.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.115.3.png,Grid,Immediacy / Cognitive Load,more difficult to interpret/read/understand/differentiate,Interpretive Difficulty
InfoVisJ.522.15.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.522.15.png,Grid,Data Density / Image Clutter; Immediacy / Cognitive Load,more charts/points/lines/shapes/elements; hard to interpret/read/understand,Element Quantity; Interpretive Difficulty
InfoVisJ.1677.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1677.10.png,Node-link,Immediacy / Cognitive Load,hard to interpret/read/understand,Interpretive Difficulty
InfoVisJ.349.1(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.349.1(3).png,Node-link,Schema,familiar representation,Domain Familiarity
VASTJ.422.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.422.7.png,Point,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",large dataset; more detailed/things; too much legend; color variety/arrangement/distribution,Information Volume; Annotations & Labels; Color Palette & Contrast
v490_n7419_7_f3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v490_n7419_7_f3.png,Point,Data Density / Image Clutter; Semantics / Text Legibility,multiple features/elements/graphs; lack of/not enough axis labels/legend/annotations/context; more title/axis/label,Element Quantity; Annotations & Labels
InfoVisJ.1190.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1190.8.png,Text,"Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",different font/word sizes/structure; lack of/not enough axis labels/legend/annotations/context; more labels/context; word rotation/small font size; no color difference; hard to interpret/read/understand/differentiate,Typography & Readability; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty
InfoVisJ.1169.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1169.1.png,Text,Data Density / Image Clutter; Visual Encoding Clarity,much/more data/info/info spread; element sizes,Information Volume; Graphical Forms & Primitives
VASTJ.250.13.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.250.13.png,Text,Semantics / Text Legibility,more texts/words,Text Volume & Content
visMost457.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost457.png,Area,Data Density / Image Clutter; Immediacy / Cognitive Load,more detailed/things; take longer to interpret,Information Volume; Processing Time & Effort
InfoVisJ.2072.16.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2072.16.png,Area,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",more charts/points/lines/shapes/elements; amount of words/context/numbers; color variety/arrangement/distribution,Element Quantity; Text Volume & Content; Color Palette & Contrast
economist_daily_chart_110.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_110.png,Area,"Data Density / Image Clutter; Schema; Color, Symbol, and Texture Details","many/more data/info; domain-specific concepts (e.g., chemical, biology, map); color variety/arrangement/distribution; good color contrast/separation/segmentation; unclear coloring",Element Quantity; Domain Familiarity; Color Palette & Contrast
vis678.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis678.png,Bar,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",dense/cluttered data/info; dense/cluttered layout; more charts/points/lines/shapes/elements; much/more data/info/info spread; design-data relationship; mixed timeline; title/axis/label/descriptions; color variety/arrangement/distribution; distracting/confusing/unclear; hard to describe; more difficult to interpret/read/understand/differentiate,Visual Clutter & Overlap; Element Quantity; Information Volume; Encoding Interpretability; Annotations & Labels; Color Palette & Contrast; Visual Disorganization; Interpretive Difficulty
InfoVisJ.2181.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2181.9.png,Cont.-ColorPatn,Data Density / Image Clutter; Immediacy / Cognitive Load,dense points/lines/shapes/elements; multiple features/elements/graphs; not easily understood,Element Quantity; Interpretive Difficulty
SciVisJ.980.7(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.980.7(2).png,Glyph,Immediacy / Cognitive Load,easy to interpret/read/understand,Interpretive Difficulty
SciVisJ.797.11(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.797.11(3).png,Glyph,Semantics / Text Legibility,title/axis/label/descriptions,Annotations & Labels
InfoVisJ.1558.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1558.7.png,Glyph,Schema,a specific technique,Domain Familiarity
VASTJ.31.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.31.2.png,Grid,"Semantics / Text Legibility; Color, Symbol, and Texture Details; Aesthetics Uncertainty",word/text/sentence; black color; unclear colors/contrast,Text Volume & Content; Color Palette & Contrast; Perceptual Ambiguity
InfoVisJ.459.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.459.2.png,Grid,Immediacy / Cognitive Load,attention/squinting to understand,Processing Time & Effort
np_11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/np_11.png,Node-link,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details","many points/lines/shapes/elements; more charts/points/lines/shapes/elements; more detailed/things; much/more data/info/info spread; multiple features/elements/graphs; element sizes; word/text/sentence; domain-specific concepts (e.g., chemical, biology, map); color variety/arrangement/distribution",Element Quantity; Information Volume; Graphical Forms & Primitives; Text Volume & Content; Domain Familiarity; Color Palette & Contrast
v488_n7410_15_f3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7410_15_f3.png,Node-link,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",dense/cluttered data/info; overlapping shapes/colors/lines; amount of words/context/numbers; color variety/arrangement/distribution; very different colors,Visual Clutter & Overlap; Text Volume & Content; Color Palette & Contrast
VASTJ.1763.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1763.6.png,Text,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",hard to read; color variety/arrangement/distribution,Interpretive Difficulty; Color Palette & Contrast
v490_n7418_1_f2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v490_n7418_1_f2.png,Bar,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details",more charts/points/lines/shapes/elements; shapes; straight lines; ambiguous/confusing colors; unclear colormaps,Element Quantity; Graphical Forms & Primitives; Color Palette & Contrast
SciVisJ.2926.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.2926.3.png,Cont.-ColorPatn,Schema; Immediacy / Cognitive Load,familiar representation; easy to interpret/read/understand,Domain Familiarity; Interpretive Difficulty
SciVisJ.801.15.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.801.15.png,Cont.-ColorPatn,Data Density / Image Clutter; Aesthetics Uncertainty,more detailed/things; stimulus less visible,Information Volume; Visual Disorganization
VASTJ.170.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.170.6.png,Cont.-ColorPatn,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details",less uniform shapes; shape variety; color variety/arrangement/distribution; less negative space,Graphical Forms & Primitives; Color Palette & Contrast; Visual Clutter & Overlap
SciVisJ.797.13(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.797.13(3).png,Glyph,Data Density / Image Clutter; Visual Encoding Clarity; Immediacy / Cognitive Load,more detailed/things; uninterpretable ranking; hard to interpret/read/understand/differentiate,Information Volume; Graphical Forms & Primitives; Interpretive Difficulty
SciVisJ.995.10(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.995.10(3).png,Glyph,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",little data/info; random-like movement; shape arrangement; ambiguous/confusing colors; color variety/arrangement/distribution; visual cues,Information Volume; Visual Disorganization; Graphical Forms & Primitives; Color Palette & Contrast; Semantic Clarity
v488_n7410_20_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7410_20_f4.png,Point,Semantics / Text Legibility; Immediacy / Cognitive Load,no measurement/metric/axis; more difficult to interpret/read/understand/differentiate,Annotations & Labels; Interpretive Difficulty
v488_n7412_9_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7412_9_f1.png,Area,Data Density / Image Clutter,more detailed/things,Information Volume
SciVisJ.603.12.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.603.12.png,Bar,Data Density / Image Clutter; Visual Encoding Clarity; Aesthetics Uncertainty,multiple features/elements/graphs; length variation; looks random/messy/lack structure,Element Quantity; Graphical Forms & Primitives; Visual Disorganization
VisC.249.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.249.5.png,Glyph,Visual Encoding Clarity; Schema; Immediacy / Cognitive Load,data intersection; shapes; unclear meaning; unclear meaning/confusing,Dimensionality & Structure; Graphical Forms & Primitives; Semantic Clarity
SciVisJ.980.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.980.7.png,Glyph,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",unclear shape meaning; color variety/arrangement/distribution; hard to interpret/read/understand,Semantic Clarity; Color Palette & Contrast; Interpretive Difficulty
VisC.248.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.248.3.png,Glyph,Data Density / Image Clutter; Visual Encoding Clarity; Schema; Immediacy / Cognitive Load,more detailed/things; precision of lines; familiar representation; easy to interpret/read/understand,Information Volume; Graphical Forms & Primitives; Domain Familiarity; Interpretive Difficulty
v484_n7392_9_f3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v484_n7392_9_f3.png,Line,Data Density / Image Clutter; Semantics / Text Legibility,many numbers; more charts/points/lines/shapes/elements,Text Volume & Content; Element Quantity
InfoVisJ.1063.13.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1063.13.png,Node-link,"Data Density / Image Clutter; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",more charts/points/lines/shapes/elements; black color; visual clarity/appealing; easier to interpret/read/understand,Element Quantity; Color Palette & Contrast; Visual Disorganization; Interpretive Difficulty
InfoVisJ.485.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.485.9.png,Point,"Data Density / Image Clutter; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",fine/layered details; more charts/points/lines/shapes/elements; multiple features/elements/graphs; overlapping shapes/colors/lines; too many points/lines/shapes/elements; too much data/info; amount of words/context/numbers; code/text; unclear relation between words; word/text/sentence; a specific technique; unclear colormaps; easier to compare/discern/distinguish; hard to compare/discern/distinguish; hard to focus/follow; hard to identify/extract/find features; hard to interpret/read/understand; more complicated; unable to remember,Information Volume; Element Quantity; Visual Clutter & Overlap; Text Volume & Content; Semantic Clarity; Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty
VASTJ.2012.9(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.2012.9(2).png,Text,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",dense/cluttered layout; more charts/points/lines/shapes/elements; much/more data/info/info spread; less organized elements; color variety/arrangement/distribution; more difficult to interpret/read/understand/differentiate,"Visual Clutter & Overlap; Element Quantity; Information Volume; Position, Scale & Organization; Color Palette & Contrast; Interpretive Difficulty"
MorphableWordClouds13.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/MorphableWordClouds13.png,Text,Semantics / Text Legibility,readability; word rotation/small font size,Typography & Readability
InfoVisC.173.7(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.173.7(1).png,Area,Immediacy / Cognitive Load,unclear where to look/what to see,Semantic Clarity
VASTC.19.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.19.8.png,Cont.-ColorPatn,"Schema; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",no context or reference; black-to-white/color gradient; blended colors; blurry colors/images; distracting/confusing/unclear; attention/squinting to understand,Domain Familiarity; Color Palette & Contrast; Visual Disorganization; Processing Time & Effort
SciVisJ.877.8(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.877.8(2).png,Glyph,Schema,"domain-specific concepts (e.g., chemical, biology, map); familiar representation",Domain Familiarity
