section,subcategory,term,n_images
visual_attributes,encoding_clarity,mixed_text_orientations,1
visual_attributes,encoding_clarity,mixed_with_charts,1
visual_attributes,encoding_clarity,more_forms_present,1
visual_attributes,encoding_clarity,more_graphic_content,1
visual_attributes,encoding_clarity,more_variability_shown,1
visual_attributes,encoding_clarity,multiple_axes,1
visual_attributes,encoding_clarity,multiple_axes_present,1
visual_attributes,encoding_clarity,multiple_boxes_present,1
visual_attributes,encoding_clarity,multiple_connecting_edges,1
visual_attributes,encoding_clarity,multiple_crossing_lines,1
visual_attributes,encoding_clarity,multiple_data_series,1
visual_attributes,encoding_clarity,multiple_different_axes,1
visual_attributes,encoding_clarity,multiple_different_bars,1
visual_attributes,encoding_clarity,multiple_different_shapes,1
visual_attributes,encoding_clarity,multiple_directions,1
visual_attributes,encoding_clarity,multiple_interconnecting_lines,1
visual_attributes,encoding_clarity,multiple_scale_lines,1
visual_attributes,encoding_clarity,multiple_shapes_present,1
visual_attributes,encoding_clarity,multiple_stick_elements,1
visual_attributes,encoding_clarity,no_apparent_directional_flow,1
visual_attributes,encoding_clarity,no_clear_visual_cutoff_points,1
visual_attributes,encoding_clarity,no_ordering_structure,1
visual_attributes,encoding_clarity,non_linear_arrangement,1
visual_attributes,encoding_clarity,non_linear_word_order,1
visual_attributes,encoding_clarity,non_organic_geometric_forms,1
visual_attributes,encoding_clarity,nonlinear_color_scale,1
visual_attributes,encoding_clarity,nothing_visible,1
visual_attributes,encoding_clarity,nuanced_visual_features,1
visual_attributes,encoding_clarity,objects_spread_across_space,1
visual_attributes,encoding_clarity,odd_irregular_shapes,1
visual_attributes,encoding_clarity,only_dots_present,1
visual_attributes,encoding_clarity,ordered_arrangement,1
visual_attributes,encoding_clarity,organized_structure,1
visual_attributes,encoding_clarity,oval_shaped_form,1
visual_attributes,encoding_clarity,overlapping_lines,1
visual_attributes,encoding_clarity,paths_diverge_and_overlap,1
visual_attributes,encoding_clarity,pictorial_world_element,1
visual_attributes,encoding_clarity,pixelated_appearance,1
visual_attributes,encoding_clarity,pointing_in_different_directions,1
visual_attributes,encoding_clarity,poor_element_organization,1
visual_attributes,encoding_clarity,precise_line_intensity,1
visual_attributes,encoding_clarity,precise_line_thickness,1
visual_attributes,encoding_clarity,provides_value_reference,1
visual_attributes,encoding_clarity,random_like_movement,1
visual_attributes,encoding_clarity,random_like_shapes,1
visual_attributes,encoding_clarity,randomly_placed_elements,1
visual_attributes,encoding_clarity,ranked_ordering_present,1
visual_attributes,encoding_clarity,recognizable_country_shapes,1
visual_attributes,encoding_clarity,recognizable_pattern_structure,1
visual_attributes,encoding_clarity,relatively_clear_layout,1
visual_attributes,encoding_clarity,rendered_as_individual_lines,1
visual_attributes,encoding_clarity,represent_different_quantities,1
visual_attributes,encoding_clarity,rotated_word_orientations,1
visual_attributes,encoding_clarity,round_shape,1
visual_attributes,encoding_clarity,scale_adds_complexity,1
visual_attributes,encoding_clarity,scaled_by_numbers,1
visual_attributes,encoding_clarity,shape_variety_aids_reading,1
visual_attributes,encoding_clarity,shapes_aid_interpretation,1
visual_attributes,encoding_clarity,shapes_more_complex,1
visual_attributes,encoding_clarity,shapes_represent_subsets,1
visual_attributes,encoding_clarity,similar_box_sizes,1
visual_attributes,encoding_clarity,simple_chart_type,1
visual_attributes,encoding_clarity,simple_circular_form,1
visual_attributes,encoding_clarity,simple_mark_type,1
visual_attributes,encoding_clarity,simple_measurement_indicator,1
visual_attributes,encoding_clarity,simple_node_markers,1
visual_attributes,encoding_clarity,simple_point_marks,1
visual_attributes,encoding_clarity,simple_repeating_patterns,1
visual_attributes,encoding_clarity,simple_straight_line,1
visual_attributes,encoding_clarity,simplifies_structure,1
visual_attributes,encoding_clarity,single_link_present,1
visual_attributes,encoding_clarity,single_shape_type,1
visual_attributes,encoding_clarity,size_grows_small,1
visual_attributes,encoding_clarity,size_mismatches_values,1
visual_attributes,encoding_clarity,size_variations_present,1
visual_attributes,encoding_clarity,size_varies_small_to_large,1
visual_attributes,encoding_clarity,small_and_sparse,1
visual_attributes,encoding_clarity,small_box_indicators,1
visual_attributes,encoding_clarity,small_fine_details,1
visual_attributes,encoding_clarity,small_table_size,1
visual_attributes,encoding_clarity,smaller_size_encodes_lower_frequency,1
visual_attributes,encoding_clarity,smooth_continuous_curves,1
visual_attributes,encoding_clarity,spatial_complexity,1
visual_attributes,encoding_clarity,spatial_organization_complex,1
visual_attributes,encoding_clarity,spatially_complex_layout,1
visual_attributes,encoding_clarity,spread_around,1
visual_attributes,encoding_clarity,straight_line_encoding,1
visual_attributes,encoding_clarity,straight_line_paths,1
visual_attributes,encoding_clarity,straightforward_encoding,1
visual_attributes,encoding_clarity,straightforward_line_paths,1
visual_attributes,encoding_clarity,straightforward_spatial_encoding,1
visual_attributes,encoding_clarity,straightforward_x_axis,1
visual_attributes,encoding_clarity,stretched_differently,1
visual_attributes,encoding_clarity,tabular_structure,1
visual_attributes,encoding_clarity,text_arrangement_complex,1
visual_attributes,encoding_clarity,tidy_organized_layout,1
visual_attributes,encoding_clarity,time_scale_present,1
visual_attributes,encoding_clarity,tiny_image_layout,1
visual_attributes,encoding_clarity,too_many_shapes,1
visual_attributes,encoding_clarity,transitioning_to_rectangular,1
visual_attributes,encoding_clarity,two_axes_only,1
visual_attributes,encoding_clarity,two_axes_present,1
visual_attributes,encoding_clarity,unclear_encoding,1
visual_attributes,encoding_clarity,undefined_shape,1
visual_attributes,encoding_clarity,unidentifiable_elements,1
visual_attributes,encoding_clarity,unique_data_point_present,1
visual_attributes,encoding_clarity,unique_visual_form,1
visual_attributes,encoding_clarity,unrecognizable_visual_encoding,1
visual_attributes,encoding_clarity,unusual_shading_technique,1
visual_attributes,encoding_clarity,upwards_trend_visible,1
visual_attributes,encoding_clarity,values_placed_in_middle,1
visual_attributes,encoding_clarity,values_separated_by_color,1
visual_attributes,encoding_clarity,variable_letter_size,1
visual_attributes,encoding_clarity,varied_element_sizes,1
visual_attributes,encoding_clarity,varied_shape_marks,1
visual_attributes,encoding_clarity,varied_visual_encoding,1
visual_attributes,encoding_clarity,varied_word_sizes,1
visual_attributes,encoding_clarity,various_geometrical_shapes,1
visual_attributes,encoding_clarity,various_shape_types,1
visual_attributes,encoding_clarity,vary_in_length,1
visual_attributes,encoding_clarity,varying_circle_sizes,1
visual_attributes,encoding_clarity,varying_font_sizes,1
visual_attributes,encoding_clarity,varying_line_thickness,1
visual_attributes,encoding_clarity,varying_size_of_shapes,1
visual_attributes,encoding_clarity,varying_sizes,1
visual_attributes,encoding_clarity,varying_word_sizes,1
visual_attributes,encoding_clarity,vertical_orientation,1
visual_attributes,encoding_clarity,visible_line_movement,1
visual_attributes,encoding_clarity,visible_repeating_pattern,1
visual_attributes,encoding_clarity,visual_elements_relatively_simple,1
visual_attributes,encoding_clarity,visual_image_elements_present,1
visual_attributes,encoding_clarity,visually_confusing_lines,1
visual_attributes,encoding_clarity,visually_unclear_encoding,1
visual_attributes,encoding_clarity,wavy_irregular_shape,1
visual_attributes,encoding_clarity,well_spread_information,1
visual_attributes,encoding_clarity,x_and_y_axes_present,1
visual_attributes,encoding_clarity,x_and_y_axis_present,1
visual_attributes,encoding_clarity,x_and_y_scales_present,1
visual_attributes,encoding_clarity,x_position_encoding,1
visual_attributes,encoding_clarity,y_position_encoding,1
visual_attributes,encoding_clarity,zoomed_in_region,1
visual_attributes,schema_familiarity,requires_domain_knowledge,6
visual_attributes,schema_familiarity,familiar_map_format,5
visual_attributes,schema_familiarity,three_dimensional_structure,4
visual_attributes,schema_familiarity,complex_presentation_logic,2
visual_attributes,schema_familiarity,requires_specialized_knowledge,2
visual_attributes,schema_familiarity,unfamiliar_chart_type,2
visual_attributes,schema_familiarity,2d_geometric_forms,1
visual_attributes,schema_familiarity,abstract_painting_appearance,1
visual_attributes,schema_familiarity,abstract_representation,1
visual_attributes,schema_familiarity,additional_y_dimension,1
visual_attributes,schema_familiarity,beyond_comprehension,1
visual_attributes,schema_familiarity,categorized_in_unclear_way,1
visual_attributes,schema_familiarity,codes_and_numbers_present,1
visual_attributes,schema_familiarity,colors_carry_meaning,1
visual_attributes,schema_familiarity,common_knowledge_domain,1
visual_attributes,schema_familiarity,complex_design_and_concept,1
visual_attributes,schema_familiarity,complex_domain_info,1
visual_attributes,schema_familiarity,complex_network_structure,1
visual_attributes,schema_familiarity,complicated_formulas_symbols,1
visual_attributes,schema_familiarity,continent_with_countries,1
visual_attributes,schema_familiarity,difficult_to_describe,1
visual_attributes,schema_familiarity,difficult_to_model,1
visual_attributes,schema_familiarity,domain_specific_biology,1
visual_attributes,schema_familiarity,domain_specific_chemicals,1
visual_attributes,schema_familiarity,domain_specific_terminology,1
visual_attributes,schema_familiarity,evolutionary_tree_structure,1
visual_attributes,schema_familiarity,familiar_chart_format,1
visual_attributes,schema_familiarity,familiar_domain_context,1
visual_attributes,schema_familiarity,familiar_domain_knowledge,1
visual_attributes,schema_familiarity,familiar_domain_labels,1
visual_attributes,schema_familiarity,familiar_geographic_region,1
visual_attributes,schema_familiarity,familiar_geographic_shape,1
visual_attributes,schema_familiarity,familiar_structure,1
visual_attributes,schema_familiarity,four_dimension_matrix,1
visual_attributes,schema_familiarity,four_labeled_axes,1
visual_attributes,schema_familiarity,geo_map_format,1
visual_attributes,schema_familiarity,geographic_domain_context,1
visual_attributes,schema_familiarity,geometry_set_unclear,1
visual_attributes,schema_familiarity,growth_pattern_implied,1
visual_attributes,schema_familiarity,has_internal_logic,1
visual_attributes,schema_familiarity,hierarchical_text_organization,1
visual_attributes,schema_familiarity,high_abstraction_level,1
visual_attributes,schema_familiarity,high_depth_of_data,1
visual_attributes,schema_familiarity,high_school_education_context,1
visual_attributes,schema_familiarity,illusion_of_depth_3d,1
visual_attributes,schema_familiarity,lacks_contextual_information,1
visual_attributes,schema_familiarity,longitudinal_graph_structure,1
visual_attributes,schema_familiarity,many_parameters_on_axes,1
visual_attributes,schema_familiarity,mathematical_formulae_present,1
visual_attributes,schema_familiarity,measure_not_clear,1
visual_attributes,schema_familiarity,metric_meaning_unclear,1
visual_attributes,schema_familiarity,more_axes_present,1
visual_attributes,schema_familiarity,more_groups_present,1
visual_attributes,schema_familiarity,more_variables_represented,1
visual_attributes,schema_familiarity,multiple_axes_four_or_five,1
visual_attributes,schema_familiarity,multiple_parameters_present,1
visual_attributes,schema_familiarity,multiple_variables,1
visual_attributes,schema_familiarity,multiple_variables_present,1
visual_attributes,schema_familiarity,multivariate_data_representation,1
visual_attributes,schema_familiarity,nasa_like_complexity,1
visual_attributes,schema_familiarity,needs_interpretation,1
visual_attributes,schema_familiarity,network_structure_present,1
visual_attributes,schema_familiarity,never_seen_before,1
visual_attributes,schema_familiarity,no_graph_metrics_given,1
visual_attributes,schema_familiarity,non_familiar_layout,1
visual_attributes,schema_familiarity,non_linear_pattern,1
visual_attributes,schema_familiarity,non_linear_scale,1
visual_attributes,schema_familiarity,not_familiar_to_some,1
visual_attributes,schema_familiarity,not_recognizable_form,1
visual_attributes,schema_familiarity,not_simple_data,1
visual_attributes,schema_familiarity,novel_visual_pattern,1
visual_attributes,schema_familiarity,numerous_hierarchy_levels,1
visual_attributes,schema_familiarity,one_year_change_shown,1
visual_attributes,schema_familiarity,physical_dimension_present,1
visual_attributes,schema_familiarity,programming_syntax_present,1
visual_attributes,schema_familiarity,quantitative_relations_encoded,1
visual_attributes,schema_familiarity,ratio_information_present,1
visual_attributes,schema_familiarity,receding_perspective_point,1
visual_attributes,schema_familiarity,recognizable_pattern_present,1
visual_attributes,schema_familiarity,recognizable_wind_map,1
visual_attributes,schema_familiarity,requires_domain_understanding,1
visual_attributes,schema_familiarity,requires_external_knowledge,1
visual_attributes,schema_familiarity,requires_geographic_knowledge,1
visual_attributes,schema_familiarity,requires_prior_context,1
visual_attributes,schema_familiarity,requires_specialized_education,1
visual_attributes,schema_familiarity,seismic_graph_type,1
visual_attributes,schema_familiarity,sequential_process_structure,1
visual_attributes,schema_familiarity,significant_scale_difference,1
visual_attributes,schema_familiarity,simple_map_structure,1
visual_attributes,schema_familiarity,strange_unfamiliar_form,1
visual_attributes,schema_familiarity,subject_domain_unclear,1
visual_attributes,schema_familiarity,technical_presentation_style,1
visual_attributes,schema_familiarity,traditional_statistics_reporting,1
visual_attributes,schema_familiarity,two_dimensional_layout,1
visual_attributes,schema_familiarity,two_dimensional_structure,1
visual_attributes,schema_familiarity,unclear_resemblance,1
visual_attributes,schema_familiarity,unclear_shape_meaning,1
visual_attributes,schema_familiarity,unfamiliar_chart_form,1
visual_attributes,schema_familiarity,unfamiliar_chart_forms,1
visual_attributes,schema_familiarity,unfamiliar_concepts,1
visual_attributes,schema_familiarity,unfamiliar_design,1
visual_attributes,schema_familiarity,unfamiliar_domain_knowledge_required,1
visual_attributes,schema_familiarity,unfamiliar_domain_terms,1
visual_attributes,schema_familiarity,unfamiliar_geographic_schema,1
visual_attributes,schema_familiarity,unfamiliar_graphic_design,1
visual_attributes,schema_familiarity,unfamiliar_to_viewer,1
visual_attributes,schema_familiarity,unfamiliar_visual_form,1
visual_attributes,schema_familiarity,unfamiliar_visualization_type,1
visual_attributes,schema_familiarity,unknown_data_meaning,1
visual_attributes,schema_familiarity,vast_interpretations_possible,1
visual_attributes,text_legibility,high_word_count,6
visual_attributes,text_legibility,legend_absent,5
visual_attributes,text_legibility,high_text_volume,4
visual_attributes,text_legibility,high_text_density,3
visual_attributes,text_legibility,legend_adds_complexity,3
visual_attributes,text_legibility,low_readability,3
visual_attributes,text_legibility,small_font_size,3
visual_attributes,text_legibility,small_text_size,3
visual_attributes,text_legibility,unclear_meaning,3
visual_attributes,text_legibility,unclear_representation,3
visual_attributes,text_legibility,unclear_semantic_meaning,3
visual_attributes,text_legibility,abundant_text_present,2
visual_attributes,text_legibility,aids_interpretation,2
visual_attributes,text_legibility,clear_and_legible,2
visual_attributes,text_legibility,difficult_to_read,2
visual_attributes,text_legibility,easy_to_read,2
visual_attributes,text_legibility,hard_to_read,2
visual_attributes,text_legibility,harder_to_read,2
visual_attributes,text_legibility,high_reading_demand,2
visual_attributes,text_legibility,high_text_quantity,2
visual_attributes,text_legibility,lacks_contextual_information,2
visual_attributes,text_legibility,lots_of_words,2
visual_attributes,text_legibility,many_different_labels,2
visual_attributes,text_legibility,missing_title,2
visual_attributes,text_legibility,no_measurements_present,2
visual_attributes,text_legibility,numeric_labels_present,2
visual_attributes,text_legibility,reduced_readability,2
visual_attributes,text_legibility,text_present,2
visual_attributes,text_legibility,title_present,2
visual_attributes,text_legibility,unclear_subject_matter,2
visual_attributes,text_legibility,absence_aids_simplicity,1
visual_attributes,text_legibility,absent_or_insufficient,1
visual_attributes,text_legibility,absent_text_elements,1
visual_attributes,text_legibility,absent_text_labels,1
visual_attributes,text_legibility,additional_information_added,1
visual_attributes,text_legibility,additional_key_required,1
visual_attributes,text_legibility,adds_visual_complexity,1
visual_attributes,text_legibility,aids_quick_interpretation,1
visual_attributes,text_legibility,almost_no_explanation,1
visual_attributes,text_legibility,alphabetically_ordered,1
visual_attributes,text_legibility,ambiguous_label_meaning,1
visual_attributes,text_legibility,ambiguous_numeric_values,1
visual_attributes,text_legibility,axis_data_present,1
visual_attributes,text_legibility,axis_measurements_clear,1
visual_attributes,text_legibility,axis_numbers_present,1
visual_attributes,text_legibility,bigger_key_size,1
visual_attributes,text_legibility,cannot_identify_categories,1
visual_attributes,text_legibility,captions_aid_comprehension,1
visual_attributes,text_legibility,changing_fonts_present,1
visual_attributes,text_legibility,clarifies_content,1
visual_attributes,text_legibility,clear_and_concise_key,1
visual_attributes,text_legibility,clear_and_easy_to_read,1
visual_attributes,text_legibility,clear_informative_title,1
visual_attributes,text_legibility,clear_labeling,1
visual_attributes,text_legibility,clear_organization,1
visual_attributes,text_legibility,clear_text,1
visual_attributes,text_legibility,clearly_links_to_data,1
visual_attributes,text_legibility,cluttered_labels,1
visual_attributes,text_legibility,complex_axis_labeling,1
visual_attributes,text_legibility,complex_letter_structure,1
visual_attributes,text_legibility,contains_factual_information,1
visual_attributes,text_legibility,contains_letters_and_numbers,1
visual_attributes,text_legibility,contains_numbers,1
visual_attributes,text_legibility,contains_words,1
visual_attributes,text_legibility,country_names_labeled,1
visual_attributes,text_legibility,country_related_context,1
visual_attributes,text_legibility,dense_bottom_text,1
visual_attributes,text_legibility,dense_chart_wording,1
visual_attributes,text_legibility,dense_date_annotations,1
visual_attributes,text_legibility,dense_numerical_labels,1
visual_attributes,text_legibility,dense_word_content,1
visual_attributes,text_legibility,dense_writing,1
visual_attributes,text_legibility,description_easy_to_read,1
visual_attributes,text_legibility,descriptive_annotations_present,1
visual_attributes,text_legibility,detailed_annotations,1
visual_attributes,text_legibility,different_font_sizes,1
visual_attributes,text_legibility,different_fonts_used,1
visual_attributes,text_legibility,differing_font_sizes,1
visual_attributes,text_legibility,differing_word_meanings,1
visual_attributes,text_legibility,difficult_to_read_words,1
visual_attributes,text_legibility,distributed_numeric_labels,1
visual_attributes,text_legibility,earthquake_measurement_context,1
visual_attributes,text_legibility,excessive_annotations,1
visual_attributes,text_legibility,excessively_crowded_labels,1
visual_attributes,text_legibility,explanatory_and_clear,1
visual_attributes,text_legibility,explanatory_description_present,1
visual_attributes,text_legibility,eye_catching_descriptions,1
visual_attributes,text_legibility,familiar_earthquake_topic,1
visual_attributes,text_legibility,familiar_recognizable_words,1
visual_attributes,text_legibility,few_legend_items,1
visual_attributes,text_legibility,few_readable_words,1
visual_attributes,text_legibility,few_words_present,1
visual_attributes,text_legibility,font_adds_complexity,1
visual_attributes,text_legibility,forbes_companies_context,1
visual_attributes,text_legibility,gives_no_further_information,1
visual_attributes,text_legibility,high_density_writing,1
visual_attributes,text_legibility,high_label_density,1
visual_attributes,text_legibility,high_letter_count,1
visual_attributes,text_legibility,high_number_density,1
visual_attributes,text_legibility,high_numeric_density,1
visual_attributes,text_legibility,high_volume_of_text,1
visual_attributes,text_legibility,high_volume_of_writing,1
visual_attributes,text_legibility,high_word_and_letter_count,1
visual_attributes,text_legibility,illegible_at_small_size,1
visual_attributes,text_legibility,illegible_small_writing,1
visual_attributes,text_legibility,illegible_unreadable_text,1
visual_attributes,text_legibility,imaginable_meaning,1
visual_attributes,text_legibility,incomprehensible_numeric_values,1
visual_attributes,text_legibility,information_shown_in_text,1
visual_attributes,text_legibility,insufficient_contextual_cues,1
visual_attributes,text_legibility,insufficient_text_present,1
visual_attributes,text_legibility,involves_words_sentences,1
visual_attributes,text_legibility,just_text_present,1
visual_attributes,text_legibility,key_positioned_at_top,1
visual_attributes,text_legibility,key_present_in_image,1
visual_attributes,text_legibility,labeled_axes_present,1
visual_attributes,text_legibility,labels_aid_reading,1
visual_attributes,text_legibility,labels_aid_understanding,1
visual_attributes,text_legibility,labels_are_clear,1
visual_attributes,text_legibility,lack_of_labels_explanation,1
visual_attributes,text_legibility,lacks_describing_information,1
visual_attributes,text_legibility,large_amount_of_text,1
visual_attributes,text_legibility,large_numbers_present,1
visual_attributes,text_legibility,large_numeric_values,1
visual_attributes,text_legibility,large_word_size,1
visual_attributes,text_legibility,legend_adds_elements,1
visual_attributes,text_legibility,less_clear_writing,1
visual_attributes,text_legibility,less_writing_present,1
visual_attributes,text_legibility,little_to_no_numbers,1
visual_attributes,text_legibility,lot_of_terms,1
visual_attributes,text_legibility,lots_of_inscriptions,1
visual_attributes,text_legibility,low_legibility,1
visual_attributes,text_legibility,many_legend_categories,1
visual_attributes,text_legibility,many_more_words,1
visual_attributes,text_legibility,many_numeric_labels,1
visual_attributes,text_legibility,many_small_writings,1
visual_attributes,text_legibility,many_text_boxes_present,1
visual_attributes,text_legibility,many_text_elements,1
visual_attributes,text_legibility,many_words_present,1
visual_attributes,text_legibility,many_words_selected,1
visual_attributes,text_legibility,meaningless_presentation,1
visual_attributes,text_legibility,missing_axis_label,1
visual_attributes,text_legibility,missing_data_key,1
visual_attributes,text_legibility,missing_explanatory_labels,1
visual_attributes,text_legibility,mixed_text_and_imagery,1
visual_attributes,text_legibility,mixed_text_sizes,1
visual_attributes,text_legibility,moderate_text_density,1
visual_attributes,text_legibility,more_information_labeled,1
visual_attributes,text_legibility,more_labels_present,1
visual_attributes,text_legibility,more_legible,1
visual_attributes,text_legibility,more_numbers_present,1
visual_attributes,text_legibility,more_text_present,1
visual_attributes,text_legibility,more_writing_on_page,1
visual_attributes,text_legibility,multiple_countries_labeled,1
visual_attributes,text_legibility,multiple_facts_conveyed,1
visual_attributes,text_legibility,multiple_words_present,1
visual_attributes,text_legibility,names_too_small_to_read,1
visual_attributes,text_legibility,no_axis_labels,1
visual_attributes,text_legibility,no_context_provided,1
visual_attributes,text_legibility,no_data_explanation,1
visual_attributes,text_legibility,no_descriptive_text,1
visual_attributes,text_legibility,no_information_about_squares,1
visual_attributes,text_legibility,no_legend_provided,1
visual_attributes,text_legibility,no_metrics_present,1
visual_attributes,text_legibility,no_numbers_present,1
visual_attributes,text_legibility,no_numeric_labels,1
visual_attributes,text_legibility,no_semantic_meaning,1
visual_attributes,text_legibility,no_text_labels,1
visual_attributes,text_legibility,not_clearly_stated,1
visual_attributes,text_legibility,not_easily_readable,1
visual_attributes,text_legibility,number_of_items_manageable,1
visual_attributes,text_legibility,numbers_increase_complexity,1
visual_attributes,text_legibility,numbers_on_entities,1
visual_attributes,text_legibility,numeric_content_only,1
visual_attributes,text_legibility,numerical_details_present,1
visual_attributes,text_legibility,numerous_names_present,1
visual_attributes,text_legibility,numerous_text_elements,1
visual_attributes,text_legibility,numerous_words_present,1
visual_attributes,text_legibility,overlapping_annotations,1
visual_attributes,text_legibility,overlapping_text,1
visual_attributes,text_legibility,pellet_money_appearance,1
visual_attributes,text_legibility,poor_readability,1
visual_attributes,text_legibility,poorly_defined_color_legend,1
visual_attributes,text_legibility,precise_aspect_labeling,1
visual_attributes,text_legibility,precise_axis_naming,1
visual_attributes,text_legibility,present_axes_titles,1
visual_attributes,text_legibility,provides_clear_labels,1
visual_attributes,text_legibility,provides_context,1
visual_attributes,text_legibility,provides_contextual_information,1
visual_attributes,text_legibility,provides_interpretive_context,1
visual_attributes,text_legibility,provides_no_context,1
visual_attributes,text_legibility,purpose_clearly_communicated,1
visual_attributes,text_legibility,purpose_clearly_stated,1
visual_attributes,text_legibility,random_letter_labels,1
visual_attributes,text_legibility,readable_labels_present,1
visual_attributes,text_legibility,readable_text,1
visual_attributes,text_legibility,readable_text_elements,1
visual_attributes,text_legibility,repeated_multiple_times,1
visual_attributes,text_legibility,requires_extended_reading,1
visual_attributes,text_legibility,requires_reading,1
visual_attributes,text_legibility,requires_reading_each_item,1
visual_attributes,text_legibility,requires_reading_effort,1
visual_attributes,text_legibility,short_cryptic_labels,1
visual_attributes,text_legibility,shows_word_frequency,1
visual_attributes,text_legibility,single_font_used,1
visual_attributes,text_legibility,small_font_sizes,1
visual_attributes,text_legibility,small_numbers_present,1
visual_attributes,text_legibility,some_text_present,1
visual_attributes,text_legibility,sparse_text_present,1
visual_attributes,text_legibility,sports_team_context,1
visual_attributes,text_legibility,squeezed_dense_writing,1
visual_attributes,text_legibility,structured_and_labeled,1
visual_attributes,text_legibility,text_aids_interpretation,1
visual_attributes,text_legibility,text_and_numbers_present,1
visual_attributes,text_legibility,text_is_too_small,1
visual_attributes,text_legibility,text_overlaid_on_geography,1
visual_attributes,text_legibility,text_requires_processing,1
visual_attributes,text_legibility,text_word_present,1
visual_attributes,text_legibility,tiny_writing,1
visual_attributes,text_legibility,title_clarifies_content,1
visual_attributes,text_legibility,titles_present,1
visual_attributes,text_legibility,too_many_letters,1
visual_attributes,text_legibility,unclear_content_meaning,1
visual_attributes,text_legibility,unclear_defining_values,1
visual_attributes,text_legibility,unclear_inter_word_relations,1
visual_attributes,text_legibility,unclear_semantic_purpose,1
visual_attributes,text_legibility,undefinable_criteria,1
visual_attributes,text_legibility,unexplained_animation_behavior,1
visual_attributes,text_legibility,unfamiliar_brand_names,1
visual_attributes,text_legibility,unfamiliar_label_names,1
visual_attributes,text_legibility,unfamiliar_numbers_displayed,1
visual_attributes,text_legibility,unknown_details,1
visual_attributes,text_legibility,unlabeled_legend_data,1
visual_attributes,text_legibility,unlabeled_legend_entries,1
visual_attributes,text_legibility,unreadable_text,1
visual_attributes,text_legibility,unrecognized_countries,1
visual_attributes,text_legibility,vague_and_unclear,1
visual_attributes,text_legibility,variable_hard_to_interpret,1
visual_attributes,text_legibility,very_small_writing,1
visual_attributes,text_legibility,word_elements_present,1
visual_attributes,text_legibility,wording_too_small,1
visual_attributes,text_legibility,words_aid_readability,1
visual_attributes,text_legibility,words_aid_reading,1
visual_attributes,text_legibility,words_clearly_visible,1
visual_attributes,text_legibility,words_difficult_to_see,1
visual_attributes,text_legibility,words_present,1
visual_attributes,text_legibility,words_sentences_present,1
visual_attributes,text_legibility,words_visible,1
visual_attributes,text_legibility,written_information_dense,1
visual_objects,chart_type,chart,166
visual_objects,chart_type,visualization,131
visual_objects,chart_type,word_cloud,11
visual_objects,chart_type,map,10
visual_objects,chart_type,graph,5
visual_objects,chart_type,bar_graph,4
visual_objects,chart_type,table,4
visual_objects,chart_type,world_map,4
visual_objects,chart_type,chart_type,3
visual_objects,chart_type,graphics,3
visual_objects,chart_type,line_chart,3
visual_objects,chart_type,network,3
visual_objects,chart_type,circle_graph,2
visual_objects,chart_type,diagram,2
visual_objects,chart_type,graphic,2
visual_objects,chart_type,graphs,2
visual_objects,chart_type,line_graph,2
visual_objects,chart_type,pie_chart,2
visual_objects,chart_type,3d_visualization,1
visual_objects,chart_type,chart_collection,1
visual_objects,chart_type,chart_content,1
visual_objects,chart_type,chart_shape,1
visual_objects,chart_type,charts,1
visual_objects,chart_type,data_visualization,1
visual_objects,chart_type,earth_geography,1
visual_objects,chart_type,geographic_regions,1
visual_objects,chart_type,geographic_shapes,1
visual_objects,chart_type,geographical_map,1
visual_objects,chart_type,graphic_design,1
visual_objects,chart_type,heat_graph,1
visual_objects,chart_type,heatmap,1
visual_objects,chart_type,histogram,1
visual_objects,chart_type,map_graph,1
visual_objects,chart_type,matrix,1
visual_objects,chart_type,multi_panel_figure,1
visual_objects,chart_type,overall_image,1
visual_objects,chart_type,overall_visualization,1
visual_objects,chart_type,phylogenetic_tree,1
visual_objects,chart_type,plot,1
visual_objects,chart_type,scatter_plots,1
visual_objects,chart_type,visual_display,1
visual_objects,chart_type,weather_map,1
visual_objects,chart_type,weight_graph,1
visual_objects,chart_type,wind_map,1
visual_objects,content,data_content,16
visual_objects,content,numbers,15
visual_objects,content,data_area,9
visual_objects,content,details,8
visual_objects,content,information_content,7
visual_objects,content,pattern,7
visual_objects,content,variables,5
visual_objects,content,images,3
visual_objects,content,measurements,3
visual_objects,content,content,2
visual_objects,content,context,2
visual_objects,content,countries,2
visual_objects,content,data_details,2
visual_objects,content,data_values,2
visual_objects,content,distribution,2
visual_objects,content,key_patterns,2
visual_objects,content,semantic_content,2
visual_objects,content,word_frequency,2
visual_objects,content,biological_content,1
visual_objects,content,categorization_scheme,1
visual_objects,content,chemical_data,1
visual_objects,content,cluster,1
visual_objects,content,code_block,1
visual_objects,content,components,1
visual_objects,content,computer_screen,1
visual_objects,content,continents,1
visual_objects,content,copies,1
visual_objects,content,crop_type,1
visual_objects,content,data,1
visual_objects,content,data_entries,1
visual_objects,content,data_pattern,1
visual_objects,content,data_subjects,1
visual_objects,content,data_types,1
visual_objects,content,dataset,1
visual_objects,content,dataset_1,1
visual_objects,content,dataset_2,1
visual_objects,content,detail_features,1
visual_objects,content,earth_image,1
visual_objects,content,entities,1
visual_objects,content,field_information,1
visual_objects,content,figures,1
visual_objects,content,football_imagery,1
visual_objects,content,groups,1
visual_objects,content,hidden_content,1
visual_objects,content,highlighted_countries,1
