section,subcategory,term,n_images
visual_attributes,visualization,high_cognitive_effort_required,1
visual_attributes,visualization,high_cognitive_strain,1
visual_attributes,visualization,high_data_variation,1
visual_attributes,visualization,high_data_volume,1
visual_attributes,visualization,high_detail_density,1
visual_attributes,visualization,high_element_count,1
visual_attributes,visualization,high_image_count,1
visual_attributes,visualization,high_initial_cognitive_load,1
visual_attributes,visualization,high_interpretive_demand,1
visual_attributes,visualization,high_physical_content,1
visual_attributes,visualization,high_visual_activity,1
visual_attributes,visualization,high_visual_clutter,1
visual_attributes,visualization,high_visual_contrast,1
visual_attributes,visualization,high_visual_detail,1
visual_attributes,visualization,high_visual_impact,1
visual_attributes,visualization,high_volume_of_information,1
visual_attributes,visualization,highly_confusing_content,1
visual_attributes,visualization,highly_involved_composition,1
visual_attributes,visualization,histogram_like_structure,1
visual_attributes,visualization,holistic_comprehension_available,1
visual_attributes,visualization,human_interpretable_layout,1
visual_attributes,visualization,illusion_of_depth_3d,1
visual_attributes,visualization,image_is_blurry,1
visual_attributes,visualization,increased_processing_demand,1
visual_attributes,visualization,increases_visual_complexity,1
visual_attributes,visualization,information_over_many_years,1
visual_attributes,visualization,instantly_interpretable,1
visual_attributes,visualization,interpretive_uncertainty_present,1
visual_attributes,visualization,jumbled_arrangement,1
visual_attributes,visualization,lacks_detail,1
visual_attributes,visualization,lacks_informational_detail,1
visual_attributes,visualization,lacks_interpretive_context,1
visual_attributes,visualization,large_data_volume,1
visual_attributes,visualization,large_graphic_size,1
visual_attributes,visualization,large_image_size,1
visual_attributes,visualization,large_overall_size,1
visual_attributes,visualization,large_spatial_footprint,1
visual_attributes,visualization,layered_structure,1
visual_attributes,visualization,less_attractive_appearance,1
visual_attributes,visualization,less_clear_at_glance,1
visual_attributes,visualization,less_information_present,1
visual_attributes,visualization,less_simple_overall,1
visual_attributes,visualization,less_structural_organization,1
visual_attributes,visualization,logical_to_read,1
visual_attributes,visualization,longer_to_understand,1
visual_attributes,visualization,lots_of_details,1
visual_attributes,visualization,low_cognitive_effort,1
visual_attributes,visualization,low_detail_overall,1
visual_attributes,visualization,low_discernibility,1
visual_attributes,visualization,low_information_density,1
visual_attributes,visualization,low_perceived_complexity,1
visual_attributes,visualization,low_visual_activity,1
visual_attributes,visualization,low_visual_clutter,1
visual_attributes,visualization,low_visual_demand,1
visual_attributes,visualization,many_data_aspects_present,1
visual_attributes,visualization,many_elements_same_area,1
visual_attributes,visualization,many_graphs_present,1
visual_attributes,visualization,many_results_displayed,1
visual_attributes,visualization,meaning_not_apparent,1
visual_attributes,visualization,meaningless_presentation,1
visual_attributes,visualization,mentally_taxing_to_interpret,1
visual_attributes,visualization,minimal_attention_needed,1
visual_attributes,visualization,missing_title,1
visual_attributes,visualization,more_cluttered_layout,1
visual_attributes,visualization,more_complicated_overall,1
visual_attributes,visualization,more_distinct_areas,1
visual_attributes,visualization,more_information_present,1
visual_attributes,visualization,more_visually_pleasing,1
visual_attributes,visualization,much_more_detailed,1
visual_attributes,visualization,multiple_areas_of_interest,1
visual_attributes,visualization,multiple_charts_present,1
visual_attributes,visualization,multiple_colors_present,1
visual_attributes,visualization,multiple_colors_used,1
visual_attributes,visualization,multiple_figures_present,1
visual_attributes,visualization,multiple_graphic_elements,1
visual_attributes,visualization,multiple_graphs_present,1
visual_attributes,visualization,multiple_image_panels,1
visual_attributes,visualization,multiple_images_present,1
visual_attributes,visualization,multiple_information_types,1
visual_attributes,visualization,multiple_plots_present,1
visual_attributes,visualization,multiple_separate_charts,1
visual_attributes,visualization,multiple_shape_types,1
visual_attributes,visualization,multiple_variables_present,1
visual_attributes,visualization,multiple_visual_elements,1
visual_attributes,visualization,multiple_words_present,1
visual_attributes,visualization,multivariate_data_representation,1
visual_attributes,visualization,never_seen_before,1
visual_attributes,visualization,no_clear_indication_of_content,1
visual_attributes,visualization,no_complex_elements,1
visual_attributes,visualization,no_descriptive_text,1
visual_attributes,visualization,no_discernible_patterns,1
visual_attributes,visualization,no_graph_metrics_present,1
visual_attributes,visualization,no_text_labels,1
visual_attributes,visualization,no_written_information,1
visual_attributes,visualization,non_intuitive_representation,1
visual_attributes,visualization,not_clearly_stated,1
visual_attributes,visualization,not_easily_decipherable,1
visual_attributes,visualization,not_easily_understood,1
visual_attributes,visualization,not_familiar_to_some,1
visual_attributes,visualization,not_immediately_interpretable,1
visual_attributes,visualization,not_intuitive_to_interpret,1
visual_attributes,visualization,not_understandable_at_all,1
visual_attributes,visualization,nothing_is_understood,1
visual_attributes,visualization,novel_visual_pattern,1
visual_attributes,visualization,one_of_two_panels,1
visual_attributes,visualization,only_for_trained_eyes,1
visual_attributes,visualization,only_two_elements,1
visual_attributes,visualization,organized_layout,1
visual_attributes,visualization,overall_confusing_layout,1
visual_attributes,visualization,overall_easier_to_understand,1
visual_attributes,visualization,overall_more_complicated,1
visual_attributes,visualization,overwhelming_first_impression,1
visual_attributes,visualization,pictorial_world_element,1
visual_attributes,visualization,poor_visual_design,1
visual_attributes,visualization,pretty_self_explanatory,1
visual_attributes,visualization,purpose_unclear,1
visual_attributes,visualization,quicker_easier_to_process,1
visual_attributes,visualization,quickly_interpretable_content,1
visual_attributes,visualization,quickly_interpreted_meaning,1
visual_attributes,visualization,rapidly_interpretable_message,1
visual_attributes,visualization,reading_data_more_difficult,1
visual_attributes,visualization,recognizable_visual_schema,1
visual_attributes,visualization,recognizable_wind_map,1
visual_attributes,visualization,reduced_readability,1
visual_attributes,visualization,reduces_comprehension_effort,1
visual_attributes,visualization,relatively_clear_layout,1
visual_attributes,visualization,requires_analysis_to_interpret,1
visual_attributes,visualization,requires_concentration,1
visual_attributes,visualization,requires_contextual_evaluation,1
visual_attributes,visualization,requires_detailed_analysis,1
visual_attributes,visualization,requires_domain_understanding,1
visual_attributes,visualization,requires_extended_decoding,1
visual_attributes,visualization,requires_extended_viewing,1
visual_attributes,visualization,requires_external_knowledge,1
visual_attributes,visualization,requires_extra_effort,1
visual_attributes,visualization,requires_focused_attention,1
visual_attributes,visualization,requires_focused_interpretation,1
visual_attributes,visualization,requires_geographic_knowledge,1
visual_attributes,visualization,requires_graphical_inference,1
visual_attributes,visualization,requires_long_interpretation_time,1
visual_attributes,visualization,requires_longer_assimilation,1
visual_attributes,visualization,requires_more_interpretation,1
visual_attributes,visualization,requires_more_processing_time,1
visual_attributes,visualization,requires_prior_context,1
visual_attributes,visualization,requires_squinting_to_understand,1
visual_attributes,visualization,requires_time_to_understand,1
visual_attributes,visualization,resembles_abstract_painting,1
visual_attributes,visualization,resembles_picture_not_chart,1
visual_attributes,visualization,rotated_word_orientations,1
visual_attributes,visualization,seemed_more_complicated,1
visual_attributes,visualization,seismic_graph_type,1
visual_attributes,visualization,self_explanatory_layout,1
visual_attributes,visualization,several_visual_elements,1
visual_attributes,visualization,shows_word_frequency,1
visual_attributes,visualization,simple_chart_type,1
visual_attributes,visualization,simple_circular_form,1
visual_attributes,visualization,simple_map_structure,1
visual_attributes,visualization,simple_overall_design,1
visual_attributes,visualization,simple_overall_structure,1
visual_attributes,visualization,simple_repeating_patterns,1
visual_attributes,visualization,simple_to_grasp,1
visual_attributes,visualization,simplifies_structure,1
visual_attributes,visualization,simplistic_design,1
visual_attributes,visualization,size_variations_present,1
visual_attributes,visualization,slow_to_process,1
visual_attributes,visualization,small_visual_size,1
visual_attributes,visualization,spatial_complexity,1
visual_attributes,visualization,spatial_organization_complex,1
visual_attributes,visualization,sports_team_context,1
visual_attributes,visualization,spread_of_information,1
visual_attributes,visualization,straightforward_and_concise,1
visual_attributes,visualization,straightforward_spatial_encoding,1
visual_attributes,visualization,straightforward_to_interpret,1
visual_attributes,visualization,straightforward_to_process,1
visual_attributes,visualization,strange_unfamiliar_form,1
visual_attributes,visualization,takes_longer_to_understand,1
visual_attributes,visualization,takes_more_time_to_understand,1
visual_attributes,visualization,technical_presentation_style,1
visual_attributes,visualization,temporal_comparison_required,1
visual_attributes,visualization,three_aspects_present,1
visual_attributes,visualization,too_much_to_remember,1
visual_attributes,visualization,too_tiny_to_read,1
visual_attributes,visualization,took_longer_to_understand,1
visual_attributes,visualization,traditional_statistics_reporting,1
visual_attributes,visualization,two_dimensional_layout,1
visual_attributes,visualization,two_dimensional_structure,1
visual_attributes,visualization,uncertain_image_selection,1
visual_attributes,visualization,unclear_content_meaning,1
visual_attributes,visualization,unclear_conveyed_message,1
visual_attributes,visualization,unclear_data_message,1
visual_attributes,visualization,unclear_design_purpose,1
visual_attributes,visualization,unclear_focal_point,1
visual_attributes,visualization,unclear_message,1
visual_attributes,visualization,unclear_overall_interpretation,1
visual_attributes,visualization,unclear_purpose,1
visual_attributes,visualization,unclear_purpose_or_use,1
visual_attributes,visualization,unclear_visual_content,1
visual_attributes,visualization,unclear_visual_presentation,1
visual_attributes,visualization,unclear_visual_purpose,1
visual_attributes,visualization,unclear_visualization_purpose,1
visual_attributes,visualization,unclear_what_displayed,1
visual_attributes,visualization,understand_easily_what_about,1
visual_attributes,visualization,understandable_visual,1
visual_attributes,visualization,unfamiliar_chart_form,1
visual_attributes,visualization,unfamiliar_chart_forms,1
visual_attributes,visualization,unfamiliar_domain_knowledge_required,1
visual_attributes,visualization,unfamiliar_geographic_schema,1
visual_attributes,visualization,unfamiliar_graphic_design,1
visual_attributes,visualization,unfamiliar_to_viewer,1
visual_attributes,visualization,unfamiliar_visual_form,1
visual_attributes,visualization,unfamiliar_visualization_type,1
visual_attributes,visualization,uniform_visual_design,1
visual_attributes,visualization,unique_visual_form,1
visual_attributes,visualization,universally_familiar_format,1
visual_attributes,visualization,unknown_how_to_read,1
visual_attributes,visualization,unlikely_to_interpret,1
visual_attributes,visualization,unsure_where_to_start,1
visual_attributes,visualization,untidy_disorganized_layout,1
visual_attributes,visualization,varied_color_usage,1
visual_attributes,visualization,very_complex_to_process,1
visual_attributes,visualization,very_low_complexity,1
visual_attributes,visualization,virtually_impossible_to_decipher,1
visual_attributes,visualization,visual_image_elements_present,1
visual_attributes,visualization,visually_busy,1
visual_attributes,visualization,visually_clean_layout,1
visual_attributes,visualization,visually_cluttered,1
visual_attributes,visualization,visually_complex_overall,1
visual_attributes,visualization,visually_dense_overall,1
visual_attributes,visualization,visually_messy_layout,1
visual_attributes,visualization,visually_noisy,1
visual_attributes,visualization,visually_stimulating,1
visual_attributes,visualization,well_spread_information,1
visual_objects,content,data,98
visual_objects,content,number,23
visual_objects,content,detail,11
visual_objects,content,domain,9
visual_objects,content,category,3
visual_objects,furniture,legend,49
visual_objects,furniture,axes,37
visual_objects,furniture,scale,4
visual_objects,mark,point,74
visual_objects,mark,shape,64
visual_objects,mark,line,61
visual_objects,mark,element,24
visual_objects,mark,bar,12
visual_objects,mark,symbol,10
visual_objects,mark,area,3
visual_objects,mark,color_segment,3
visual_objects,mark,node,2
visual_objects,property,color,201
visual_objects,property,encoding,10
visual_objects,property,font_style,7
visual_objects,property,opacity,1
visual_objects,property,size,1
visual_objects,property,texture,1
visual_objects,structure,layout,40
visual_objects,structure,region,24
visual_objects,structure,pattern,14
visual_objects,structure,grid,13
visual_objects,structure,link,13
visual_objects,structure,background,11
visual_objects,structure,panel,11
visual_objects,structure,hierarchy,6
visual_objects,text,label,142
visual_objects,text,title,11
visual_objects,text,annotation,10
visual_objects,text,axis_label,6
visual_objects,text,description,4
visual_objects,whole,visualization,374
visual_relationships,relationship,color --increases_clutter_in--> visualization,6
visual_relationships,relationship,point --increases_clutter_in--> visualization,6
visual_relationships,relationship,shape --encoded_with--> color,6
visual_relationships,relationship,color --contributes_to--> visualization,5
visual_relationships,relationship,line --increases_clutter_in--> visualization,5
visual_relationships,relationship,data --contributes_to_clutter_in--> visualization,4
visual_relationships,relationship,label --adds_cognitive_load_to--> visualization,4
visual_relationships,relationship,line --contributes_to_confusion_in--> visualization,4
visual_relationships,relationship,data --contributes_to--> visualization,3
visual_relationships,relationship,data --increases_clutter_in--> visualization,3
visual_relationships,relationship,data --reduces_clutter_in--> visualization,3
visual_relationships,relationship,label --contributes_to--> visualization,3
visual_relationships,relationship,legend --absent_from--> visualization,3
visual_relationships,relationship,legend --missing_from--> visualization,3
visual_relationships,relationship,axes --paired_with--> axes,2
visual_relationships,relationship,color --adds_visual_complexity_to--> visualization,2
visual_relationships,relationship,color --applied_to--> label,2
visual_relationships,relationship,color --contributes_to_clutter_in--> visualization,2
visual_relationships,relationship,color --differentiates--> line,2
visual_relationships,relationship,color --differentiates--> region,2
visual_relationships,relationship,color --increases_clutter_of--> visualization,2
visual_relationships,relationship,color --increases_cognitive_difficulty_of--> visualization,2
visual_relationships,relationship,color --reduces_cognitive_load_of--> visualization,2
visual_relationships,relationship,data --contributes_clutter_to--> visualization,2
visual_relationships,relationship,data --increases_cognitive_demand_of--> visualization,2
visual_relationships,relationship,data --overwhelms--> visualization,2
visual_relationships,relationship,element --contributes_to_clutter_in--> visualization,2
visual_relationships,relationship,font_style --reduces_legibility_of--> label,2
visual_relationships,relationship,label --accompanies--> number,2
visual_relationships,relationship,label --contributes_to_ambiguity_of--> visualization,2
visual_relationships,relationship,label --contributes_to_clutter_in--> visualization,2
visual_relationships,relationship,label --contributes_to_difficulty_of--> visualization,2
visual_relationships,relationship,label --increases_clutter_in--> visualization,2
visual_relationships,relationship,label --reduces_ambiguity_of--> visualization,2
visual_relationships,relationship,label --reduces_legibility_within--> visualization,2
visual_relationships,relationship,line --combined_with--> shape,2
visual_relationships,relationship,line --increases_clutter_in--> color,2
visual_relationships,relationship,line --intersects_with--> line,2
visual_relationships,relationship,link --increases_clutter_in--> visualization,2
visual_relationships,relationship,point --encoded_with--> color,2
visual_relationships,relationship,point --encoded_with--> shape,2
visual_relationships,relationship,region --provides_familiar_context_for--> visualization,2
visual_relationships,relationship,shape --contributes_to--> pattern,2
visual_relationships,relationship,shape --contributes_to_clutter_in--> visualization,2
visual_relationships,relationship,shape --encoded_by--> color,2
visual_relationships,relationship,visualization --combined_with--> visualization,2
visual_relationships,relationship,visualization --contributes_to--> layout,2
visual_relationships,relationship,visualization --requires_extended_time_to_understand--> layout,2
visual_relationships,relationship,annotation --accompanies--> line,1
visual_relationships,relationship,annotation --adds_precision_detail_to--> visualization,1
visual_relationships,relationship,annotation --contributes_to_clutter_with--> label,1
visual_relationships,relationship,annotation --increases_information_load_of--> visualization,1
visual_relationships,relationship,annotation --insufficient_context_for--> visualization,1
visual_relationships,relationship,area --annotated_by--> bar,1
visual_relationships,relationship,area --bounded_by--> axes,1
visual_relationships,relationship,area --contains--> point,1
visual_relationships,relationship,area --encoded_with--> color,1
visual_relationships,relationship,area --overlaid_with--> line,1
visual_relationships,relationship,axes --absence_increases_confusion_in--> layout,1
visual_relationships,relationship,axes --absent_from--> visualization,1
visual_relationships,relationship,axes --adds_structure_to--> visualization,1
visual_relationships,relationship,axes --aids_easy_following_of--> visualization,1
visual_relationships,relationship,axes --annotated_with--> number,1
visual_relationships,relationship,axes --combined_with--> color,1
visual_relationships,relationship,axes --complicates_interpretation_of--> pattern,1
visual_relationships,relationship,axes --complicates_reading_of--> point,1
visual_relationships,relationship,axes --contextualizes--> point,1
visual_relationships,relationship,axes --differs_from--> axes,1
visual_relationships,relationship,axes --increases_cognitive_load_via--> axes,1
visual_relationships,relationship,axes --increases_cognitive_load_with--> axes,1
visual_relationships,relationship,axes --labeled_with--> axis_label,1
visual_relationships,relationship,axes --labeled_with--> scale,1
visual_relationships,relationship,axes --lacks_label_on--> visualization,1
visual_relationships,relationship,axes --reduces_ambiguity_in--> visualization,1
visual_relationships,relationship,axes --reduces_clutter_in--> visualization,1
visual_relationships,relationship,axes --spans_across--> visualization,1
visual_relationships,relationship,axis_label --combines_alphanumeric_encoding_with--> point,1
visual_relationships,relationship,axis_label --contains_confusing_names_in--> visualization,1
visual_relationships,relationship,axis_label --displays_large_numbers_on--> axes,1
visual_relationships,relationship,background --contributes_to_irregularity_of--> layout,1
visual_relationships,relationship,background --dominates--> point,1
visual_relationships,relationship,background --increases_clutter_in--> visualization,1
visual_relationships,relationship,background --increases_visual_strain_on--> color,1
visual_relationships,relationship,background --obscures--> data,1
visual_relationships,relationship,bar --adds_visual_clutter_to--> label,1
visual_relationships,relationship,bar --combined_with--> shape,1
visual_relationships,relationship,bar --contributes_to_clutter_in--> data,1
visual_relationships,relationship,bar --contributes_to_clutter_in--> visualization,1
visual_relationships,relationship,bar --encoded_with--> color,1
visual_relationships,relationship,bar --extends_along--> axes,1
visual_relationships,relationship,bar --increases_clutter_in--> visualization,1
visual_relationships,relationship,bar --requires_interpretation_of--> label,1
visual_relationships,relationship,category --lacks_interpretable_structure--> shape,1
visual_relationships,relationship,color --adds_encoding_complexity_to--> visualization,1
visual_relationships,relationship,color --adds_interpretive_difficulty_to--> visualization,1
visual_relationships,relationship,color --adds_visual_complexity_to--> data,1
visual_relationships,relationship,color --adds_visual_complexity_to--> element,1
visual_relationships,relationship,color --adds_visual_complexity_to--> shape,1
visual_relationships,relationship,color --aids_differentiation_in--> visualization,1
visual_relationships,relationship,color --aids_differentiation_of--> data,1
visual_relationships,relationship,color --aids_differentiation_of--> encoding,1
visual_relationships,relationship,color --ambiguously_encodes--> label,1
visual_relationships,relationship,color --amplifies_visual_complexity_of--> shape,1
visual_relationships,relationship,color --applied_across--> point,1
visual_relationships,relationship,color --applied_across--> visualization,1
visual_relationships,relationship,color --applied_to--> point,1
visual_relationships,relationship,color --applied_to--> region,1
visual_relationships,relationship,color --applied_to--> visualization,1
visual_relationships,relationship,color --are_similar_making_hard_to_distinguish_in--> line,1
visual_relationships,relationship,color --causes_difficulty_identifying--> line,1
visual_relationships,relationship,color --causes_visual_discomfort_in--> visualization,1
visual_relationships,relationship,color --clutters--> region,1
visual_relationships,relationship,color --complicates_encoding_of--> element,1
visual_relationships,relationship,color --complicates_interpretation_of--> data,1
visual_relationships,relationship,color --complicates_interpretation_of--> legend,1
visual_relationships,relationship,color --complicates_interpretation_of--> point,1
visual_relationships,relationship,color --compounds_confusion_with--> shape,1
visual_relationships,relationship,color --contributes_to--> data,1
visual_relationships,relationship,color --contributes_to--> layout,1
visual_relationships,relationship,color --contributes_to--> pattern,1
visual_relationships,relationship,color --contributes_to_ambiguity_in--> visualization,1
visual_relationships,relationship,color --contributes_to_complexity--> visualization,1
visual_relationships,relationship,color --contributes_to_confusion_in--> visualization,1
visual_relationships,relationship,color --contributes_to_difficulty_of--> label,1
visual_relationships,relationship,color --contributes_to_pleasant_feel_of--> visualization,1
visual_relationships,relationship,color --contributes_to_poor_design_of--> visualization,1
visual_relationships,relationship,color --contributes_to_unclarity_of--> visualization,1
visual_relationships,relationship,color --differentiates--> data,1
visual_relationships,relationship,color --differentiates--> label,1
visual_relationships,relationship,color --differentiates--> link,1
visual_relationships,relationship,color --differentiates--> point,1
visual_relationships,relationship,color --differentiates--> visualization,1
visual_relationships,relationship,color --differentiates_elements_in--> visualization,1
visual_relationships,relationship,color --does_not_encode--> data,1
visual_relationships,relationship,color --draws_attention_to--> line,1
visual_relationships,relationship,color --encodes--> region,1
visual_relationships,relationship,color --encodes--> shape,1
visual_relationships,relationship,color --encodes_across--> visualization,1
visual_relationships,relationship,color --encodes_data_across--> region,1
visual_relationships,relationship,color --encodes_data_in--> point,1
visual_relationships,relationship,color --encodes_data_on--> region,1
visual_relationships,relationship,color --encodes_data_on--> visualization,1
visual_relationships,relationship,color --encodes_data_within--> visualization,1
visual_relationships,relationship,color --encodes_dense_information_in--> visualization,1
visual_relationships,relationship,color --encodes_multiple--> data,1
visual_relationships,relationship,color --encodes_multiple_parameters_of--> data,1
visual_relationships,relationship,color --encodes_unclear_meaning_in--> shape,1
visual_relationships,relationship,color --encodes_variation_in--> data,1
visual_relationships,relationship,color --encodes_variation_in--> point,1
visual_relationships,relationship,color --encodes_via--> data,1
visual_relationships,relationship,color --enhances_readability_of--> visualization,1
visual_relationships,relationship,color --fails_to_clarify--> category,1
visual_relationships,relationship,color --fills--> shape,1
visual_relationships,relationship,color --impedes_distinction_of--> data,1
visual_relationships,relationship,color --increases_ambiguity_in--> visualization,1
visual_relationships,relationship,color --increases_clutter_alongside--> symbol,1
visual_relationships,relationship,color --increases_clutter_around--> point,1
visual_relationships,relationship,color --increases_clutter_in--> area,1
visual_relationships,relationship,color --increases_clutter_of--> area,1
visual_relationships,relationship,color --increases_clutter_of--> layout,1
visual_relationships,relationship,color --increases_cognitive_load_due_to--> legend,1
visual_relationships,relationship,color --increases_cognitive_load_in--> layout,1
visual_relationships,relationship,color --increases_confusion_in--> layout,1
visual_relationships,relationship,color --increases_confusion_in--> visualization,1
visual_relationships,relationship,color --increases_visual_load_of--> visualization,1
visual_relationships,relationship,color --lacks_contrast_within--> color,1
visual_relationships,relationship,color --lacks_explanatory--> legend,1
visual_relationships,relationship,color --lacks_legend_for--> visualization,1
visual_relationships,relationship,color --layered_causing_clutter_in--> line,1
visual_relationships,relationship,color --makes_harder_to_distinguish--> shape,1
visual_relationships,relationship,color --makes_harder_to_read--> label,1
visual_relationships,relationship,color --makes_harder_to_read--> point,1
visual_relationships,relationship,color --obscures_meaning_in--> visualization,1
visual_relationships,relationship,color --overlaid_with--> color,1
visual_relationships,relationship,color --partially_clarifies--> data,1
visual_relationships,relationship,color --positively_received_within--> visualization,1
visual_relationships,relationship,color --produces_illusion_of--> background,1
visual_relationships,relationship,color --raises_cognitive_load_of--> visualization,1
visual_relationships,relationship,color --reduces_ambiguity_of--> shape,1
visual_relationships,relationship,color --reduces_clarity_of--> point,1
visual_relationships,relationship,color --reduces_clutter_in--> line,1
visual_relationships,relationship,color --reduces_clutter_in--> visualization,1
visual_relationships,relationship,color --reduces_contrast_with--> background,1
visual_relationships,relationship,color --reduces_differentiation_in--> line,1
visual_relationships,relationship,color --reduces_difficulty_of--> visualization,1
visual_relationships,relationship,color --reduces_distinguishability_in--> label,1
visual_relationships,relationship,color --reduces_distinguishability_in--> visualization,1
visual_relationships,relationship,color --requires_graphical_gauging_from--> legend,1
visual_relationships,relationship,color --similarity_hinders_distinction_of--> shape,1
visual_relationships,relationship,color --spans_colors_including--> element,1
visual_relationships,relationship,color --visually_dominates--> line,1
visual_relationships,relationship,color_segment --increases_clutter_in--> visualization,1
visual_relationships,relationship,color_segment --reduces_clutter_in--> visualization,1
visual_relationships,relationship,data --adds_analytical_burden_to--> visualization,1
visual_relationships,relationship,data --adds_cognitive_load_to--> element,1
visual_relationships,relationship,data --adds_cognitive_load_to--> visualization,1
visual_relationships,relationship,data --adds_interpretive_demand_to--> visualization,1
visual_relationships,relationship,data --adds_nuance_to--> visualization,1
visual_relationships,relationship,data --clustered_near--> data,1
visual_relationships,relationship,data --contributes_detail_to--> visualization,1
visual_relationships,relationship,data --contributes_to_ambiguity_in--> visualization,1
visual_relationships,relationship,data --contributes_to_clutter--> visualization,1
visual_relationships,relationship,data --contributes_to_difficulty_of--> visualization,1
visual_relationships,relationship,data --contributes_to_intricacy_of--> visualization,1
visual_relationships,relationship,data --demands_effort_to_extract_from--> pattern,1
visual_relationships,relationship,data --densifies--> visualization,1
visual_relationships,relationship,data --distinguished_from--> data,1
visual_relationships,relationship,data --distributed_across--> visualization,1
visual_relationships,relationship,data --encoded_by--> color,1
visual_relationships,relationship,data --encoded_with--> color,1
visual_relationships,relationship,data --encoded_with--> shape,1
visual_relationships,relationship,data --facilitates_interpretation_of--> visualization,1
visual_relationships,relationship,data --grouped_by--> color,1
visual_relationships,relationship,data --increases_clutter_via--> color,1
visual_relationships,relationship,data --increases_clutter_via--> label,1
visual_relationships,relationship,data --increases_cognitive_effort_in--> region,1
visual_relationships,relationship,data --increases_entries_in--> legend,1
visual_relationships,relationship,data --increases_information_in--> shape,1
visual_relationships,relationship,data --increases_information_volume_in--> visualization,1
visual_relationships,relationship,data --lacks_clear_boundaries_within--> layout,1
visual_relationships,relationship,data --makes_sense_to--> visualization,1
visual_relationships,relationship,data --overwhelms_readability_of--> label,1
visual_relationships,relationship,data --plotted_across--> axes,1
visual_relationships,relationship,data --plotted_on--> axes,1
visual_relationships,relationship,data --prolongs_interpretation_of--> visualization,1
visual_relationships,relationship,data --proximity_reduces_clutter--> visualization,1
visual_relationships,relationship,data --raises_cognitive_load--> shape,1
visual_relationships,relationship,data --raises_cognitive_load_of--> visualization,1
visual_relationships,relationship,data --reduces_clutter_via--> color,1
visual_relationships,relationship,data --rendered_with_reduced--> visualization,1
visual_relationships,relationship,data --requires_interpretation_of--> label,1
visual_relationships,relationship,data --requires_minimal_cognitive_load--> visualization,1
visual_relationships,relationship,data --requires_pattern_finding_in--> color,1
visual_relationships,relationship,data --shares_time_axis_with--> data,1
visual_relationships,relationship,data --spread_across--> visualization,1
visual_relationships,relationship,data --supports_evaluation_of--> visualization,1
visual_relationships,relationship,data --supports_quick_interpretation_of--> visualization,1
visual_relationships,relationship,data --varies_in_size_within--> visualization,1
visual_relationships,relationship,description --supplements_encoding_of--> color_segment,1
visual_relationships,relationship,detail --adds_clutter_to--> visualization,1
visual_relationships,relationship,detail --contributes_to--> data,1
visual_relationships,relationship,detail --contributes_to_difficulty_of--> visualization,1
visual_relationships,relationship,detail --increases_cognitive_effort_in--> shape,1
visual_relationships,relationship,detail --increases_uncertainty_in--> visualization,1
visual_relationships,relationship,detail --overwhelms--> visualization,1
visual_relationships,relationship,detail --raises_cognitive_load_of--> visualization,1
visual_relationships,relationship,domain --absent_from--> visualization,1
visual_relationships,relationship,domain --lowers_cognitive_load_of--> visualization,1
visual_relationships,relationship,domain --overwhelms--> layout,1
visual_relationships,relationship,domain --reduces_complexity_via--> label,1
visual_relationships,relationship,element --contributes_clutter_to--> visualization,1
visual_relationships,relationship,element --contributes_more_information_than--> point,1
visual_relationships,relationship,element --contributes_to--> visualization,1
visual_relationships,relationship,element --contributes_to_confusion_in--> visualization,1
visual_relationships,relationship,element --demands_extra_interpretation_from--> visualization,1
visual_relationships,relationship,element --facilitates_interpretation_of--> data,1
visual_relationships,relationship,element --increases_clutter_in--> label,1
visual_relationships,relationship,element --increases_clutter_in--> visualization,1
visual_relationships,relationship,element --increases_visual_clutter--> visualization,1
visual_relationships,relationship,element --increases_visual_clutter_in--> visualization,1
visual_relationships,relationship,element --interact_with_each_other--> symbol,1
visual_relationships,relationship,element --overwhelms--> visualization,1
visual_relationships,relationship,element --raises_cognitive_load_of--> visualization,1
visual_relationships,relationship,element --represents--> color,1
visual_relationships,relationship,element --requires_careful_interpretation_in--> visualization,1
visual_relationships,relationship,element --requires_understanding_of--> data,1
visual_relationships,relationship,encoding --contributes_to_difficulty_of--> visualization,1
visual_relationships,relationship,encoding --encodes_variation_via--> color,1
visual_relationships,relationship,encoding --increases_confusion_of--> shape,1
visual_relationships,relationship,encoding --lacks_common_sense_mapping--> visualization,1
visual_relationships,relationship,encoding --raises_cognitive_load_of--> visualization,1
visual_relationships,relationship,font_style --affects_legibility_of--> label,1
visual_relationships,relationship,font_style --contributes_to_clutter_in--> visualization,1
visual_relationships,relationship,font_style --increases_clutter_in--> label,1
visual_relationships,relationship,font_style --reinforces--> visualization,1
visual_relationships,relationship,grid --absence_impedes_reading--> point,1
visual_relationships,relationship,grid --composed_of--> shape,1
visual_relationships,relationship,grid --contains--> symbol,1
visual_relationships,relationship,grid --contains_high_volume_of--> detail,1
visual_relationships,relationship,grid --increases_clutter_via--> label,1
visual_relationships,relationship,grid --makes_easier_to_visualize--> grid,1
visual_relationships,relationship,grid --overlaps_with--> color,1
visual_relationships,relationship,grid --reduces--> layout,1
visual_relationships,relationship,hierarchy --compounds_complexity_with--> label,1
visual_relationships,relationship,hierarchy --contains--> hierarchy,1
visual_relationships,relationship,hierarchy --increases_structural_complexity_of--> visualization,1
visual_relationships,relationship,hierarchy --labeled_by--> label,1
