filename,data_density_explanation,visual_encoding_explanation,text_annotation_explanation,domain_schema_explanation,color_symbol_explanation,aesthetic_order_explanation,cognitive_load_explanation,summary
visMost777.png,A stacked streamgraph with ~18 categories tracked over 35 years; moderately high data density with overlapping layers.,Streamgraph/area chart encoding with stacked layers varying in width over time; moderately complex form.,"Title, descriptive paragraph, year labels along the timeline, and category labels on the left axis provide moderate text volume.",Political debate topic frequency over time; accessible domain but streamgraph form requires some familiarity.,"Purple, black, and multiple shades of gray distinguish categories; limited but purposeful color palette.",Well-designed infographic with clean layout; the streamgraph layers overlap but are organized and aesthetically pleasing.,Tracking individual categories through the flowing layers requires moderate effort; some categories are hard to distinguish in gray tones.,A streamgraph infographic showing presidential debate topic frequency from 1976–2008 with ~18 stacked categories. The design is clean and well-organized but tracking individual categories through overlapping gray-toned layers requires moderate cognitive effort.
VASTJ.91.6.png,A treemap with numerous nested rectangles representing hierarchical medical data categories; moderate data density.,Treemap layout with area-encoded rectangles and nested hierarchical structure; moderately complex spatial encoding.,Heavy text labeling throughout with truncated medical terms in nearly every rectangle; high text volume.,Medical diagnosis terminology (ICD-like codes) requires domain familiarity; hierarchical treemap structure adds complexity.,Essentially monochromatic teal/green with minimal color variation; low color complexity.,Nested rectangles create moderate visual clutter with many partitions and truncated labels.,"Requires understanding treemap hierarchy, medical terminology, and truncated labels; moderately high cognitive demand.","A treemap visualization showing medical diagnoses, major symptoms, and cases in a hierarchical nested rectangle layout. The monochromatic teal color scheme keeps color complexity low, but dense text labels and medical terminology increase cognitive load."
vis230.png,16 countries each with bidirectional stacked bars showing immigration and emigration percentages with country-level breakdowns; substantial data volume.,Diverging horizontal stacked bars with embedded country flags and abbreviated country labels on segments; moderately complex encoding.,"Extensive legend with 16 country abbreviations, axis labels, source citation, explanatory note, and segment labels throughout the chart.",Researcher migration data is accessible but requires understanding of bidirectional bar charts and country abbreviations.,"Multiple shades of green and orange distinguish immigration vs emigration sides, with national flags as additional symbols.",Well-organized layout but dense with many rows and segments; the flags and labels add visual busyness.,"Requires tracking country abbreviations, comparing left-right bar lengths, and decoding stacked segments across 16 rows; moderate-high cognitive demand.","A diverging stacked bar chart showing researcher immigration and emigration percentages for 16 countries, with national flags as central anchors. The chart is information-rich with many labeled segments and a detailed legend, creating moderate-to-high visual complexity."
SciVisJ.857.8(3).png,Dense spatial data covering global ocean regions with continuous color-mapped values across many grid cells.,Single choropleth/heatmap encoding on a geographic projection with a sequential-diverging color scale.,"Minimal text: title, axis tick labels, and colorbar labels only.",Requires understanding of oceanographic data (eddy diameters) on a geographic map projection with shifted longitude.,Multi-hue sequential colorbar from white through blue to red; moderate color range with meaningful spatial patterns.,"Moderately cluttered due to pixelated ocean coverage and irregular land/ocean boundaries, but overall structured layout.",Requires interpreting spatial patterns of diameter values across oceans; moderate effort to parse regional differences.,"A global ocean map showing eddy diameter (km) with a sequential color scale from white to red. The visualization has dense spatial data but a straightforward single-variable encoding on a familiar geographic layout, resulting in moderate overall complexity."
VisJ.1329.1(4).png,"Dense grid of ellipses with varying sizes, orientations, and spacings encoding multi-dimensional information across the entire image.","Ellipses encode data through size, orientation, aspect ratio, and position in a grid — a complex glyph-based encoding scheme.","No text, labels, or annotations are present anywhere in the image.",This appears to be a tensor field or stress/strain visualization requiring specialized knowledge of vector/tensor field representations.,Only black and white used; minimal color variety but the shape variation of glyphs adds symbolic complexity.,The grid structure provides order but the varying glyph sizes and missing elements create visual irregularity and moderate clutter.,"Interpreting the meaning of varying ellipse orientations, sizes, and spacings requires significant domain knowledge and careful inspection.","A tensor or vector field visualization using elliptical glyphs on a grid, where glyph size, orientation, and aspect ratio encode field properties. The black-and-white image is dense with hundreds of glyphs and requires specialized domain knowledge to interpret, yielding moderately high visual complexity despite the absence of text or color."
VisJ.1949.4(3).png,"A large grid of approximately 150+ small multiples, each containing distinct glyph-like visualizations with varying patterns.","Each cell uses circular/spiral glyphs with color encoding (red, orange, green) to represent data, creating complex composite visual forms.",Virtually no text present; only a small selection box marker is visible in the center.,"Highly specialized scientific visualization, likely astronomical or medical imaging data arranged in a systematic grid requiring domain expertise to interpret.","Uses a dark background with orange, red, and green color channels encoding different data dimensions within each glyph.","Regular grid layout provides structure, but the variation in glyph shapes and sizes across cells creates moderate visual disorder.",Interpreting individual glyphs and understanding their spatial arrangement requires significant domain knowledge and sustained attention.,"A dense grid of small multiples showing circular/spiral glyphs on a black background, likely from astronomical or scientific imaging data. Each glyph varies in shape, size, and color distribution, creating high data density and requiring specialized domain knowledge to interpret. The regular grid layout provides some order but the overall impression is complex and demanding."
VisC.249.6.png,Moderate data density with multiple overlapping helical/spiral wireframe surfaces rendered in 3D space.,3D wireframe rendering with perspective projection; multiple overlapping spiral structures create complex visual forms.,"No text, labels, axes, or annotations present anywhere in the image.",Requires understanding of 3D mathematical surfaces or physics-related visualization; specialized domain knowledge needed.,"Multiple colors (green, blue, red, yellow, cyan) used to distinguish different spiral layers or encode a variable on a dark background.",Overlapping wireframe spirals create moderate visual clutter; the 3D perspective adds depth ambiguity.,"Interpreting the 3D structure, distinguishing overlapping layers, and understanding what the spirals represent requires significant effort.","A 3D wireframe visualization showing multiple overlapping helical or spiral surfaces rendered against a black background. The color-coded wireframes create visual complexity through their overlapping geometry and 3D perspective, though the absence of any text keeps annotation complexity at zero."
VASTC.115.3.png,Two heatmap-like visualizations showing sentence/segment-level features across two texts with moderate data density.,Color-encoded grid/heatmap with a continuous color scale mapping sentence length; moderately complex encoding.,"Several descriptive annotations with arrows pointing to specific regions, plus titles and legend labels.","Requires understanding of text analysis, sentence structure visualization, and literary domain knowledge to interpret fully.",Continuous diverging color scale from red (short) through beige to blue (long); good range of colors used meaningfully.,Reasonably well-organized with two panels on a dark background; annotations add some visual clutter but layout is clear.,Requires understanding of the color mapping and text analysis context; interpreting patterns across rows and columns demands moderate effort.,"A text analysis visualization showing two literary works as color-encoded heatmaps where sentence length is mapped to a red-blue color scale. Annotations highlight specific textual features like dialog and reports, requiring moderate domain knowledge to fully interpret."
InfoVisJ.522.15.png,Eight panels showing dense matrix heatmaps with high pixel-level information content in each sub-image.,"Multiple encoding types including grayscale and red-scale heatmaps, matrix views, circles as annotations, and arrows for navigation cues.","Minimal text with section headers ('1. Matrices', '2. Snippet'), panel labels (A-D), and small citation text.",Genomics Hi-C contact matrices requiring specialized domain knowledge to interpret chromatin interaction patterns.,Grayscale and red-orange heatmap palettes used across panels; red circles and arrows serve as annotation symbols.,Multi-panel layout is organized but dense; zoomed snippets alongside full matrices create moderate visual complexity.,"Requires understanding of genomic contact matrices, comparison across multiple views and resolutions, and interpreting highlighted features.","A multi-panel figure showing Hi-C genomic contact matrices at different resolutions with zoomed snippet views. The specialized domain, dense pixel-level data, and cross-panel comparison requirements create high cognitive demand despite relatively clean layout organization."
InfoVisJ.1677.10.png,Moderate number of nodes (~30) and edges with some density in the center but sparse periphery.,Node-link diagram with highlighted nodes (pink circles) and two red outlier nodes; standard graph encoding.,Minimal text — only the caption '(c) Node-link crossings' at the bottom.,"Requires understanding of graph/network visualization concepts, specifically node-link crossings.","Three colors used: dark gray nodes, red highlighted nodes, and pink/magenta circle annotations; moderate variety.","Moderate clutter in the central region with many crossing edges, though the periphery is relatively clean.",Requires tracing edges and identifying crossing points; moderate cognitive effort due to edge crossings.,"A moderately complex node-link diagram illustrating node-link crossings with pink-circled highlights. The central area is dense with edge crossings while the periphery is sparser, creating moderate overall visual complexity."
InfoVisJ.349.1(3).png,"Many nodes (circles and rectangles) connected by numerous edges spanning the entire image, creating a dense network.",Two node shapes (circles and rectangles) connected by orthogonal routing lines in a hierarchical/genealogical layout.,Virtually no text present; the diagram is purely graphical with no labels or annotations.,Appears to be a pedigree/family tree or genealogical chart requiring domain-specific knowledge of the circle/square conventions (male/female).,Monochromatic gray palette with only two symbol types; minimal color variety.,"Dense network with many crossing and overlapping connection lines creating visual clutter, especially in the middle and lower portions.",Tracing relationships through the complex branching structure requires significant effort due to crossing lines and dense node placement.,"A large pedigree/genealogical tree diagram with circles and squares representing individuals connected by orthogonal lines. The diagram is moderately to highly complex due to the large number of nodes and crossing connections, though the monochromatic palette and absence of text keep some dimensions low."
v490_n7419_7_f3.png,Moderate data density with ~40 scatter points and two overlaid line series (solid and dashed) on a dual-axis plot.,Dual y-axes with scatter points and two line types (solid and dashed); moderately complex encoding requiring cross-referencing axes.,Axis labels on all four sides with units and scientific notation; moderate text volume but clearly placed.,Astrophysical domain (stellar mass-loss rate and velocity over time) requires specialized knowledge to interpret fully.,Monochrome plot using only black; differentiation relies solely on line style (solid vs dashed) and point markers.,Clean layout with well-separated elements; scatter points show some spread but the overall design is orderly.,Dual y-axis requires matching each series to its respective axis; domain-specific interpretation adds moderate cognitive effort.,A dual-axis scatter/line plot showing stellar velocity and mass-loss rate over time. The monochrome design is clean but the dual-axis format and astrophysical domain add moderate interpretive complexity.
InfoVisJ.1190.8.png,Dense word cloud with many overlapping terms of varying sizes representing word frequency data.,Words encoded by size (frequency) and orientation (random angles); relatively simple encoding scheme.,The entire visualization is composed of text at various sizes and orientations; extremely high text volume.,A standard word cloud requiring no specialized domain knowledge beyond figure skating terminology.,Monochrome black text on white background; virtually no color or symbol variety.,"Words overlap and are rotated at many angles creating a cluttered, dense appearance.",Moderate cognitive load; the word cloud is scannable but the overlapping rotated words require effort to read individual terms.,A monochrome word cloud focused on figure skating terminology with words at varying sizes and angles. High text density but limited encoding complexity and no color variation keep overall visual complexity moderate.
InfoVisJ.1169.1.png,Moderate number of nodes representing biblical genealogy names connected by directed edges across the canvas.,Node-link diagram with directed arrows and varying text sizes suggesting importance or hierarchy.,Heavy text labeling with many names of varying sizes; most nodes are labeled with biblical names.,Requires familiarity with biblical genealogy to fully understand the relationships depicted.,Minimal color variation — mostly muted blue/gray tones with little differentiation.,Somewhat cluttered with overlapping labels and non-uniform spacing; organic layout creates moderate visual disorder.,Tracing genealogical paths through many overlapping names requires moderate effort; some labels are hard to read.,"A biblical genealogy network diagram showing family relationships through directed node-link connections. The visualization uses varying text sizes and a monochromatic blue-gray palette, creating moderate complexity through dense labeling and organic layout."
VASTJ.250.13.png,Moderate number of terms (~25) displayed with size encoding for frequency/importance.,Simple word cloud with font size as the primary encoding; minimal graphical complexity.,The visualization is entirely text-based with many overlapping hashtags and handles filling the space.,Word cloud is a widely understood visualization type requiring no specialized domain knowledge.,Mostly monochrome black text on a soft blue gradient background; very limited color variety.,Moderate clutter from overlapping text elements packed into a cloud shape.,"Easy to interpret; larger words are more prominent, straightforward reading task.","A Twitter-themed word cloud showing hashtags and handles related to the government shutdown. The visualization uses font size as the primary encoding with minimal color variation, making it relatively simple to interpret despite the dense text content."
visMost457.png,A Voronoi tessellation of the entire US with hundreds of polygons and point markers representing Craigslist site coverage areas.,Voronoi diagram overlaid on a geographic map with color-coded polygons and point markers; non-standard encoding requires interpretation.,"Title, subtitle, source URL, and two small explanatory diagrams with text; moderate text volume.","Requires understanding of Voronoi diagrams, Delaunay triangulation, and geographic approximation concepts.",Blue-teal color gradient across polygons with magenta point markers; moderate color variety within a constrained palette.,"Well-designed chalkboard aesthetic with clear layout, though the dense tessellation in the northeast creates some visual crowding.",Understanding the Voronoi approximation of coverage areas requires moderate effort; the explanatory insets help but add complexity.,"A Voronoi tessellation map of the United States showing Craigslist site coverage areas, styled as a chalkboard infographic. The hundreds of colored polygons and point markers create substantial density, especially in the densely-served eastern US, with explanatory diagrams adding conceptual depth."
InfoVisJ.2072.16.png,"Dense treemap with approximately 30+ hierarchical categories packed tightly together, representing substantial data volume.",Hierarchical treemap with nested rectangles encoding proportional values through area; moderate encoding complexity.,"Very high text density with category codes and full names crammed into each rectangle, many overlapping or truncated.",Industry classification codes (NACE/SIC-like) for wholesale and retail trade; requires some domain familiarity but treemap format is accessible.,"Multiple distinct colors (blue, purple, teal, brown, green, olive) used to distinguish major category groups with varying shades for subcategories.","Crowded layout with many small rectangles and overlapping text labels, especially in the right portion; visually dense and somewhat cluttered.","Requires parsing hierarchical relationships, reading small labels, comparing areas, and understanding industry classification codes simultaneously.","A densely packed hierarchical treemap showing wholesale and retail trade industry subcategories with numeric codes. The visualization contains approximately 30+ nested rectangles with extensive text labeling, multiple color groups, and varying sizes that create significant visual and cognitive demands."
economist_daily_chart_110.png,"A choropleth world map encoding data for many countries, providing moderate data density across geographic regions.",Single encoding type (color fill on a geographic map) with a few callout annotations; straightforward spatial encoding.,"Title, legend with 7 categories, source attribution, footnote, and 4 country callout labels; moderate text volume.",Standard choropleth map requiring basic geographic literacy; ecological footprint concept is accessible.,A sequential red color palette with 7 distinct bins from light to dark; effective but moderate complexity.,"Clean, well-organized layout with clear legend placement and minimal clutter; visually tidy.",Easily interpretable choropleth with clear legend; callout labels help identify key outliers.,A well-designed choropleth world map showing ecological footprint per person in 2008 using a sequential red color scheme. The visualization is clean and accessible with moderate data density across many countries but simple encoding and low cognitive demands.
vis678.png,"30 years of rivalry data for two teams shown as paired bar charts with scores, plus numerous annotations and supplementary information.","Dual bar charts with illustrations, logos, icons, and pictorial elements layered together in an infographic style.","Heavy text load including quotes, team stats, year labels, score values, coach era labels, and event callouts throughout.",College football rivalry context is relatively accessible; no specialized technical knowledge required.,"Strong two-color scheme (blue/white for BYU, red/white for Utah) with logos, mascot illustrations, and symbolic imagery.","Densely packed infographic with overlapping elements, illustrations crowding the bar charts, and competing visual elements.","Requires tracking scores across 30 years for two teams while parsing numerous annotations, quotes, and contextual imagery.","A densely packed sports infographic depicting 30 years of the BYU vs. Utah football rivalry with dual bar charts, team logos, illustrations, quotes, and contextual annotations. The heavy layering of graphical and textual elements creates significant visual complexity despite the straightforward subject matter."
InfoVisJ.2181.9.png,Only four panels with simple color blocks or smooth gradients; low data volume.,Uses color blocks and continuous color fields with transformation arrows between pairs; moderate encoding variety.,Minimal text — only two Greek letter annotations (ω_p and ω?).,"Appears to illustrate a mathematical/signal processing concept involving permutation or transformation of color fields, requiring domain knowledge to interpret.","Rich use of primary colors (red, green, blue, yellow) in both discrete blocks and continuous gradients; moderate color complexity.","Clean, well-spaced layout with ample whitespace; very orderly arrangement.",Understanding the relationship between discrete and continuous color transformations requires some conceptual reasoning.,"A conceptual diagram showing paired transformations between discrete color blocks and continuous color gradients. The layout is clean and minimal, but interpreting the relationship between the pairs requires domain-specific understanding."
SciVisJ.980.7(2).png,"Moderate data density with multiple glyphs arranged in concentric rings, each encoding different parameter values.","Complex encoding using shape deformation (circles to ellipses to star-like glyphs), orientation, color hue, and radial/angular position simultaneously.","Minimal text — only a few mathematical labels (γ = π, γ = 0, γ = π/2, γ = 3/2π, r = 1/2).",Highly specialized mathematical/scientific diagram showing parameterized glyph variations in polar coordinates; requires domain expertise to interpret.,"Full color wheel spectrum used systematically around the circle, with complex star-shaped glyphs featuring checkered red/blue patterns in the center.",Well-organized circular layout but the variety of glyph shapes and the multi-ring structure create moderate visual density.,"High cognitive demand to understand the relationship between radial position, angular position, glyph shape, orientation, and color encoding.","A specialized polar diagram showing parameterized glyph variations across angular (γ) and radial (r) dimensions. The visualization uses color hue, shape deformation, and orientation as simultaneous encodings, requiring significant domain knowledge to interpret fully."
SciVisJ.797.11(3).png,"A 4x6 grid of 24 glyph variants, each encoding tensor data through shape and color — moderate density.","3D glyph shapes with varying aspect ratios, orientations, and color patches encode eigenvalues — complex encoding scheme.",Only a brief caption at the bottom; very minimal text.,Tensor visualization with eigenvalue decomposition requires specialized mathematical/scientific knowledge.,"Red, blue, and green color patches on 3D surfaces with systematic variation across glyphs.","Organized in a regular grid layout, but the 3D shapes with overlapping color patches add moderate visual complexity.","Understanding how glyph shape, size, and color map to tensor eigenvalues requires significant domain expertise and careful comparison.","A 4x6 grid of tensor glyphs showing view-aligned visual style variations encoding normalized eigenvalues. The 3D glyph shapes with color-coded patches require specialized tensor visualization knowledge, driving high cognitive load despite the organized grid layout."
InfoVisJ.1558.7.png,Moderate number of elliptical glyphs scattered across two main clusters with some overlap.,"Ellipses encode orientation, size, and color intensity; multi-dimensional glyph encoding adds complexity beyond simple scatter.",Minimal text; only the color bar legend with a few numeric values.,Elliptical glyphs likely represent covariance or uncertainty; requires familiarity with statistical or dimensionality reduction concepts.,Single sequential blue color scale with a special green dashed circle marker for one highlighted point.,"Moderately cluttered in cluster regions with overlapping ellipses, but overall layout has whitespace.","Interpreting ellipse orientation, size, color, and clustering requires moderate cognitive effort and domain knowledge.","A 2D scatter-like visualization using oriented elliptical glyphs colored by a sequential blue scale, showing two apparent clusters. The encoding of orientation and size in the glyphs adds interpretive complexity beyond a standard scatterplot."
VASTJ.31.2.png,"A matrix table with ~24 rows and ~11 columns of categorical data, representing moderate-to-high information density.",Simple color-filled cells in a grid layout; encoding is straightforward but the matrix structure adds some complexity.,"Substantial text in row labels (citations), column headers, and discipline descriptions across the table.",Requires understanding of visualization research taxonomy (type emphasis vs. purpose emphasis) but is fairly accessible.,"Two color families (blue shades for Type Emphasis, purple shades for Purpose Emphasis) with varying saturation indicating emphasis levels.",Well-organized grid layout with clear structure; relatively clean despite the amount of information.,Requires cross-referencing rows and columns and interpreting color intensity; moderate cognitive effort to compare across entries.,"A structured literature comparison matrix mapping citations to type and purpose emphasis categories using color-coded cells. The table is well-organized but contains substantial data across many rows and columns, creating moderate visual complexity."
InfoVisJ.459.2.png,"25 small grid panels each containing binary black/white cell patterns, creating a moderate amount of data to process.",Simple binary encoding (black/white cells) in uniform grids; the encoding itself is simple but repeated across many panels.,Minimal text—just numbered labels 1–24 and 'TARGET' above each panel.,Appears to be a pattern-matching puzzle requiring comparison of grid configurations to a target; moderate domain understanding needed.,Only two colors used (black and white) with no additional symbols or textures.,"Well-organized grid layout of 5×5 panels, but the sheer number of panels creates moderate visual density.","Requires comparing 24 grid patterns against a target pattern, demanding systematic visual scanning and comparison.","A 5×5 array of small binary grid panels, each numbered, with one labeled 'TARGET'. The task appears to involve pattern matching across 24 candidates, creating moderate cognitive demand despite simple individual encodings."
np_11.png,"Approximately 30+ individual team nodes with rank, value, and name data, plus category groupings, creating substantial data density.",Bubble/node-link diagram with size encoding for value and color encoding for sport category; moderately complex spatial layout.,"Very high text volume with each node containing team name, rank, and value; category labels and central title add further text density.",Sports team valuations are accessible to a general audience; no specialized domain knowledge required.,"Distinct color categories for each sport (blue for soccer, green for baseball, red for football, purple for racing, orange for basketball); good variety.","Radial layout is somewhat organized but crowded at edges with overlapping labels and nodes, especially in the bottom portion.",Moderate cognitive effort needed to compare across categories and individual teams; the hierarchical grouping aids comprehension.,"A bubble infographic showing Forbes' 50 most valuable sports teams in 2012, organized radially by sport category with color coding. High text density with team details on each node creates visual richness, though the accessible domain keeps cognitive load moderate."
v488_n7410_15_f3.png,"Moderate data density with ~12 species, multiple branch points annotated with numerical values, and whole-genome duplication events marked.","Phylogenetic tree structure with time axis, colored rectangles marking duplication events, and hierarchical grouping brackets on the right.","Dense text with species names, numerical annotations at each node and tip, geological period labels, taxonomic group labels, and Greek letter symbols.","Requires knowledge of phylogenetics, whole-genome duplications, geological time periods, and plant taxonomy to fully interpret.","Background color bands for geological periods (yellow/orange), green/blue rectangles for duplication events, and blue shading for taxonomic groupings.",Well-organized layout with clear hierarchical structure; the tree is readable and labels are well-placed without major clutter.,"Requires integrating phylogenetic relationships, time scale, duplication events, and taxonomic groupings simultaneously.","A time-calibrated phylogenetic tree of monocotyledons and eudicotyledons showing whole-genome duplication events marked with Greek letters. The visualization combines geological time periods, species relationships, and numerical annotations in a well-organized but informationally rich layout requiring domain expertise to interpret fully."
VASTJ.1763.6.png,Moderate data density with overlapping topic regions across a temporal axis showing multiple keyword themes.,Uses a thematic river/streamgraph-like encoding with overlapping colored regions and variable-sized text labels encoding prominence.,"Several keyword labels of varying sizes placed within the visualization, plus date labels along the top.","Requires understanding of topic modeling or thematic river visualizations, a somewhat specialized visualization type in text analytics.","Three main colors (green, red/salmon, tan) used to distinguish topic clusters with organic blob-like shapes.","Moderately cluttered with overlapping organic shapes, but the overall layout is reasonably organized along the time axis.","Requires interpreting overlapping topic regions over time, understanding size encoding for prominence, and a dashed selection box annotation.","A thematic river visualization showing topic evolution over time (May 1 to June 12) related to Xbox/gaming discussion. The overlapping colored regions represent different topic clusters with keyword labels sized by prominence, requiring moderate interpretation effort."
v490_n7418_1_f2.png,"Multiple species with numerous Hox gene clusters displayed across several rows, containing substantial genomic information.",Colored rectangles on linear tracks with phylogenetic tree on left; moderately complex encoding combining tree topology with gene maps.,"Dense gene name labels (HOX1-HOX15, etc.) above each colored block, plus species names and scaffold annotations.","Requires understanding of comparative genomics, Hox gene clusters, phylogenetic relationships, and gene nomenclature across species.","Five distinct colors (blue, yellow, green, purple, red) encode paralog groups; small organism illustrations add visual variety.",Well-organized horizontal layout with clear alignment; relatively clean despite the density of information.,"Cross-species comparison of gene cluster organization requires tracking homologies, gaps, and rearrangements across multiple rows.","A comparative genomics figure showing Hox gene cluster organization across five species with a phylogenetic tree. The color-coded gene blocks and extensive labeling create moderate-to-high complexity, particularly due to the specialized domain knowledge required for interpretation."
SciVisJ.801.15.png,"Six image panels showing different processing results of the same relief image, moderate information density.","Uses grayscale shading and color-coded result maps (blue, green) to show algorithmic output differences.",Minimal text limited to panel labels (a-f) with brief descriptive captions beneath each image.,"Requires knowledge of computer vision, surface normal estimation, and image processing methods to fully interpret.","Limited color palette with blue, green, and grayscale used functionally to distinguish methods and thresholds.",Clean 2×3 grid layout with consistent panel sizing; well-organized and easy to scan.,Comparing six panels requires understanding of the underlying algorithms and what color differences signify.,"A 2×3 comparison grid showing shading and algorithmic results for surface relief analysis. The layout is clean and organized, but domain-specific knowledge of computer vision methods is needed to fully interpret the color-coded outputs across panels."
SciVisJ.2926.3.png,Dense continuous heatmap with varying intensity patterns across the entire image area.,Single heatmap encoding with color intensity mapping; moderate encoding complexity with grid-like structure.,"No text, labels, axes, or annotations present whatsoever.",Appears to be a 2D Fourier transform or spectral analysis image requiring specialized domain knowledge to interpret.,Blue-to-orange/red color gradient with moderate range; limited but functional color palette.,Symmetrical structure with central focal points; moderately complex but has clear visual organization.,"Without labels or context, interpreting this requires significant domain expertise in signal processing or physics.","A 2D heatmap likely showing a Fourier transform or spectral analysis with characteristic cross-shaped pattern and central hotspots. No text or annotations are present, but the specialized domain context and continuous color field create moderate-to-high interpretive complexity."
VASTJ.170.6.png,Two dense heatmap panels showing thousands of data points representing transit delay patterns across time and stations.,Heatmap encoding with continuous color scale on a 2D spatial-temporal layout; annotations with ellipses highlight regions of interest.,"Minimal text: time labels on x-axis, station names on y-axis, panel labels A and B, and a color legend.","Requires understanding of transit systems, spatial-temporal heatmaps, and delay propagation patterns along subway lines.",Rich continuous color scale from blue (low delay) through yellow/orange to red (high delay); visually intense color patterns.,Dense heatmap patterns with irregular clusters of red/orange dots create moderate visual clutter across both panels.,"Requires comparing two panels, interpreting spatial-temporal delay patterns, and understanding transit delay propagation.",A dual-panel heatmap visualization showing subway delay patterns across stations and time. Dense color-encoded data with highlighted comparison regions creates substantial visual and cognitive complexity. The continuous color scale and spatial patterns demand careful interpretation.
SciVisJ.797.13(3).png,"Multiple 3D tensor glyphs arranged in a grid pattern, each encoding orientation and magnitude information, creating moderate-to-high data density.","Complex 3D glyph representations combining ellipsoids, crosses, and cones to encode tensor properties including orientation, shape, and magnitude.","Minimal text: a caption, legend labels for Tensor_1 and Tensor_2, and scale values on the color bars.",Highly specialized diffusion tensor imaging (DTI) visualization of the corpus callosum requiring advanced neuroimaging domain knowledge.,"Blue-red dual color scheme encoding two tensor fields with continuous gradients; 3D shape symbols (ellipsoids, cones, crosses) add further complexity.",Organized grid layout but the 3D glyph shapes with varying orientations create moderate visual clutter.,"High cognitive demand: interpreting 3D tensor orientations, comparing two tensors via color, and understanding the spatial arrangement requires significant expertise.","A specialized tensor glyph visualization showing diffusion tensor data at the posterior corpus callosum. The 3D glyphs encode orientation, shape, and magnitude using complex geometric forms and a dual blue-red color scheme, requiring significant domain expertise to interpret."
SciVisJ.995.10(3).png,"Moderate density of rod-like elements scattered across the field, with varying orientations and some clustering.",3D rendered rod/fiber structures with color-coded segments and directional orientation encoding.,"No text, labels, axes, or annotations present whatsoever.","Appears to be a scientific simulation of fibers, polymers, or molecular structures requiring specialized domain knowledge to interpret.","Limited color palette of dark blue/navy, teal, and olive/yellow-green distinguishing different element types or properties.","Scattered, overlapping elements with no clear organizational structure; moderately cluttered appearance.","Without labels or context, interpreting the meaning of the visualization requires domain expertise; moderate cognitive demand.","A 3D scientific visualization showing scattered rod-like structures in blues and greens, likely representing fibers or molecular chains. The lack of any text or annotations makes interpretation dependent on domain knowledge, while the moderate element density creates a somewhat cluttered visual field."
v488_n7410_20_f4.png,"Moderate data density across three panels with numbered data points, gradient arrows, and a scatterplot.","Multiple encoding types including gradient-colored arrows, connected dot plots, directional symbols, and a scatterplot with trend line.","Substantial text including axis labels, thermodynamic notation, numbered data points, and conceptual labels across all panels.","Requires specialized knowledge of thermodynamics, binding energetics, entropy-enthalpy compensation, and conformational flexibility.",Blue-to-orange/red gradient encoding thermodynamic favorability; directional arrows as symbols; numbered circle markers.,"Well-organized three-panel layout (a, b, c) with clear spatial separation; reasonably clean despite conceptual density.","High cognitive load due to thermodynamic concepts, multiple interrelated variables, and the need to integrate information across three panels.","A three-panel figure showing thermodynamic binding analysis with gradient arrows, a conceptual schematic of entropy-enthalpy relationships, and a correlation scatterplot. The specialized domain knowledge required and multi-panel integration drive the complexity, though the layout is well-organized."
SciVisJ.603.12.png,"Six panels each with 4 categories and 2 stacked/grouped bars, yielding a moderate total of ~48 data elements.",Horizontal grouped bar charts repeated across panels; straightforward encoding but multiplied across 6 facets.,"Each panel has mathematical parameter labels with superscripts, plus shared axis labels; moderate text density.","Requires understanding of volumetric data parameters (R, ROI, ε, tile sizes in cubic notation), indicating specialized domain knowledge.",Only two colors (green and blue) used consistently across all panels; simple color scheme.,Well-organized small multiples layout but moderately dense due to six panels side by side.,Comparing trends across six panels with varying parameters requires moderate cognitive effort and cross-panel comparison.,"A small multiples display of six horizontal grouped bar charts comparing two conditions across tile sizes and varying parameters. The layout is clean but requires cross-panel comparison of domain-specific volumetric computing parameters, resulting in moderate overall complexity."
VisC.249.5.png,A single spiral structure with relatively low data density; sparse scene with mostly black background.,"3D spiral ribbon with color-mapped surface encoding a scalar variable, plus a 3D axis indicator.",Virtually no text annotations present in the image.,Appears to be a scientific/physics simulation (possibly orbital dynamics or fluid dynamics); requires domain knowledge to interpret.,Rainbow colormap (blue to red) applied to the spiral surface with a small RGB axis crosshair.,"Clean, uncluttered layout with a single primary object against a dark background.","Moderate cognitive load: the 3D spiral shape and color mapping require some interpretation, but the scene is sparse.","A 3D color-mapped spiral ribbon visualization on a black background, likely representing a scientific simulation. The scene is visually clean with moderate complexity from the 3D structure and rainbow color encoding, but low data density and no text annotations."
SciVisJ.980.7.png,Three rows of about 10 shape variants each; moderate number of elements but no dense data overlay.,"Complex shape morphing/interpolation across rows with varying geometry, rotation, and blending; non-standard encoding.","No text, labels, or annotations present whatsoever.","Appears to show shape interpolation or morphing sequences, likely from computational geometry or visualization research, requiring some domain familiarity.","Multiple distinct colors (blue, red, teal, yellow, orange) with color blending transitions; moderate variety.",Clean grid-like layout with well-spaced rows; orderly and not cluttered.,Requires understanding of shape morphing/interpolation concepts; moderate interpretive effort without labels or context.,Three rows of shape interpolation sequences showing morphing between different geometric forms with color transitions. The layout is clean and orderly but the abstract nature and lack of labels require domain knowledge to interpret fully.
